Date: 15-08-25
Time: 13:47:22 PM

Exp. Conditions:
Cyclic voltammetry
Start potential (V) = .0000
First vertex potential (V) = .5000
Second vertex potential (V) = -.3000
Step potential (V) = .00500
Scan rate (V/s) = .30005
Equilibration time (s) = 
Number of Data Points =  320 

 Potential	  Scan 1   
 0.002139	-1.002197E-05
 0.009683	-2.140808E-06
 0.014676	2.374878E-06
 0.019672	6.591797E-06
 0.024661	1.060486E-05
 0.029654	1.448669E-05
 0.034647	1.827393E-05
 0.039636	2.200623E-05
 0.044626	2.570190E-05
 0.049622	2.938843E-05
 0.054626	3.306580E-05
 0.059631	3.674316E-05
 0.064636	4.043579E-05
 0.069611	4.414063E-05
 0.074615	4.786682E-05
 0.079590	5.157471E-05
 0.084595	5.532837E-05
 0.089569	5.911255E-05
 0.094574	6.292725E-05
 0.099579	6.671143E-05
 0.104553	7.055664E-05
 0.109528	7.437134E-05
 0.114532	7.821655E-05
 0.119507	8.209229E-05
 0.124512	8.593750E-05
 0.129517	8.978271E-05
 0.134491	9.365845E-05
 0.139496	9.753418E-05
 0.144470	1.013794E-04
 0.149475	1.052246E-04
 0.154449	1.090698E-04
 0.159454	1.128845E-04
 0.164429	1.166992E-04
 0.169434	1.204834E-04
 0.174408	1.242371E-04
 0.179413	1.279602E-04
 0.184387	1.316833E-04
 0.189392	1.353149E-04
 0.194397	1.389465E-04
 0.199371	1.424866E-04
 0.204346	1.459961E-04
 0.209351	1.494141E-04
 0.214325	1.528015E-04
 0.219330	1.560974E-04
 0.224304	1.592712E-04
 0.229309	1.623840E-04
 0.234283	1.653442E-04
 0.239288	1.682129E-04
 0.244263	1.709290E-04
 0.249268	1.734924E-04
 0.254272	1.759033E-04
 0.259247	1.781006E-04
 0.264252	1.801147E-04
 0.269226	1.818542E-04
 0.274231	1.833496E-04
 0.279205	1.845398E-04
 0.284210	1.853943E-04
 0.289185	1.859131E-04
 0.294189	1.860352E-04
 0.299164	1.857300E-04
 0.304169	1.849670E-04
 0.309143	1.837158E-04
 0.314148	1.819763E-04
 0.319122	1.797485E-04
 0.324127	1.770630E-04
 0.329102	1.739502E-04
 0.334106	1.705627E-04
 0.339081	1.669312E-04
 0.344086	1.632385E-04
 0.349060	1.595154E-04
 0.354065	1.558533E-04
 0.359039	1.523743E-04
 0.364044	1.490479E-04
 0.369019	1.459351E-04
 0.374023	1.430054E-04
 0.378998	1.402588E-04
 0.384003	1.376953E-04
 0.388977	1.352844E-04
 0.393982	1.330261E-04
 0.398956	1.309204E-04
 0.403961	1.289063E-04
 0.408936	1.270142E-04
 0.413940	1.252136E-04
 0.418915	1.235046E-04
 0.423889	1.218567E-04
 0.428894	1.202698E-04
 0.433868	1.187744E-04
 0.438873	1.173096E-04
 0.443878	1.159058E-04
 0.448853	1.145325E-04
 0.453827	1.131897E-04
 0.458832	1.118774E-04
 0.463806	1.105652E-04
 0.468811	1.093140E-04
 0.473816	1.080933E-04
 0.478790	1.068726E-04
 0.483765	1.056519E-04
 0.488770	1.044312E-04
 0.493744	1.032410E-04
 0.498749	1.020813E-04
 0.500488	9.954834E-05
 0.494965	9.109497E-05
 0.489960	8.535767E-05
 0.484955	8.099365E-05
 0.479950	7.745361E-05
 0.474945	7.449341E-05
 0.469940	7.192993E-05
 0.464935	6.967163E-05
 0.459930	6.765747E-05
 0.454926	6.585693E-05
 0.449921	6.417847E-05
 0.444916	6.262207E-05
 0.439911	6.118774E-05
 0.434906	5.984497E-05
 0.429901	5.856323E-05
 0.424896	5.734253E-05
 0.419891	5.621338E-05
 0.414886	5.511475E-05
 0.409882	5.404663E-05
 0.404877	5.303955E-05
 0.399872	5.206299E-05
 0.394867	5.114746E-05
 0.389862	5.020142E-05
 0.384857	4.936829E-05
 0.379852	4.850464E-05
 0.374847	4.767151E-05
 0.369843	4.685364E-05
 0.364838	4.605713E-05
 0.359833	4.527893E-05
 0.354828	4.451294E-05
 0.349823	4.376526E-05
 0.344818	4.302979E-05
 0.339813	4.230042E-05
 0.334808	4.158630E-05
 0.329803	4.088135E-05
 0.324799	4.018250E-05
 0.319794	3.948669E-05
 0.314789	3.880005E-05
 0.309784	3.811951E-05
 0.304779	3.743896E-05
 0.299774	3.675842E-05
 0.294769	3.607788E-05
 0.289764	3.539124E-05
 0.284760	3.471069E-05
 0.279785	3.401794E-05
 0.274780	3.331604E-05
 0.269775	3.260803E-05
 0.264771	3.188477E-05
 0.259766	3.114624E-05
 0.254761	3.038940E-05
 0.249756	2.960815E-05
 0.244751	2.880554E-05
 0.239746	2.796631E-05
 0.234741	2.709351E-05
 0.229736	2.618408E-05
 0.224731	2.522888E-05
 0.219727	2.422791E-05
 0.214722	2.317200E-05
 0.209717	2.204590E-05
 0.204712	2.086182E-05
 0.199738	1.960144E-05
 0.194733	1.826172E-05
 0.189728	1.683655E-05
 0.184723	1.532898E-05
 0.179718	1.372681E-05
 0.174713	1.203003E-05
 0.169708	1.022644E-05
 0.164703	8.328247E-06
 0.159698	6.323242E-06
 0.154694	4.230042E-06
 0.149689	2.016602E-06
 0.144684	-2.911377E-07
 0.139679	-2.706299E-06
 0.134674	-5.221558E-06
 0.129700	-7.827759E-06
 0.124695	-1.053162E-05
 0.119659	-1.332092E-05
 0.114685	-1.619873E-05
 0.109680	-1.915894E-05
 0.104675	-2.219238E-05
 0.099670	-2.529907E-05
 0.094666	-2.847900E-05
 0.089661	-3.171692E-05
 0.084656	-3.502197E-05
 0.079681	-3.837585E-05
 0.074677	-4.178772E-05
 0.069672	-4.524841E-05
 0.064667	-4.874573E-05
 0.059631	-5.233765E-05
 0.054626	-5.590820E-05
 0.049652	-5.950928E-05
 0.044629	-6.317139E-05
 0.039624	-6.683350E-05
 0.034622	-7.049561E-05
 0.029617	-7.418823E-05
 0.024609	-7.791138E-05
 0.019608	-8.163452E-05
 0.014603	-8.535767E-05
 0.009595	-8.908081E-05
 0.004599	-9.280396E-05
 -0.000406	-9.652710E-05
 -0.005405	-1.002197E-04
 -0.010416	-1.039124E-04
 -0.015417	-1.075745E-04
 -0.020422	-1.112366E-04
 -0.025427	-1.148376E-04
 -0.030429	-1.184082E-04
 -0.035434	-1.219482E-04
 -0.040436	-1.254272E-04
 -0.045444	-1.288452E-04
 -0.050385	-1.322021E-04
 -0.055389	-1.354980E-04
 -0.060394	-1.387024E-04
 -0.065399	-1.418152E-04
 -0.070404	-1.448059E-04
 -0.075409	-1.477051E-04
 -0.080414	-1.504517E-04
 -0.085419	-1.530457E-04
 -0.090424	-1.554871E-04
 -0.095398	-1.577148E-04
 -0.100433	-1.597595E-04
 -0.105408	-1.615601E-04
 -0.110413	-1.630554E-04
 -0.115417	-1.642456E-04
 -0.120422	-1.651001E-04
 -0.125427	-1.655884E-04
 -0.130432	-1.656189E-04
 -0.135437	-1.651917E-04
 -0.140442	-1.642761E-04
 -0.145447	-1.628113E-04
 -0.150421	-1.607971E-04
 -0.155426	-1.582642E-04
 -0.160431	-1.552429E-04
 -0.165436	-1.517639E-04
 -0.170441	-1.480103E-04
 -0.175446	-1.440430E-04
 -0.180450	-1.400146E-04
 -0.185455	-1.360474E-04
 -0.190460	-1.321716E-04
 -0.195465	-1.285095E-04
 -0.200470	-1.250610E-04
 -0.205475	-1.218262E-04
 -0.210480	-1.188354E-04
 -0.215454	-1.160583E-04
 -0.220459	-1.134949E-04
 -0.225464	-1.110840E-04
 -0.230469	-1.088867E-04
 -0.235474	-1.068115E-04
 -0.240479	-1.048889E-04
 -0.245483	-1.030884E-04
 -0.250488	-1.014099E-04
 -0.255493	-9.982300E-05
 -0.260498	-9.832764E-05
 -0.265472	-9.692383E-05
 -0.270508	-9.561157E-05
 -0.275482	-9.436035E-05
 -0.280487	-9.317017E-05
 -0.285492	-9.204102E-05
 -0.290497	-9.097290E-05
 -0.295502	-8.996582E-05
 -0.297668	-8.840942E-05
 -0.292694	-7.745361E-05
 -0.287689	-6.933594E-05
 -0.282715	-6.326294E-05
 -0.277710	-5.859375E-05
 -0.272705	-5.499268E-05
 -0.267700	-5.212402E-05
 -0.262726	-4.980469E-05
 -0.257721	-4.784546E-05
 -0.252716	-4.624634E-05
 -0.247742	-4.487610E-05
 -0.242737	-4.368591E-05
 -0.237762	-4.263000E-05
 -0.232758	-4.168396E-05
 -0.227753	-4.082642E-05
 -0.222778	-4.003601E-05
 -0.217773	-3.930054E-05
 -0.212799	-3.861389E-05
 -0.207794	-3.796387E-05
 -0.202820	-3.735352E-05
 -0.197815	-3.676453E-05
 -0.192810	-3.620605E-05
 -0.187836	-3.566589E-05
 -0.182831	-3.514709E-05
 -0.177856	-3.464050E-05
 -0.172852	-3.415222E-05
 -0.167847	-3.367615E-05
 -0.162872	-3.321228E-05
 -0.157867	-3.275146E-05
 -0.152893	-3.230591E-05
 -0.147888	-3.185425E-05
 -0.142914	-3.140869E-05
 -0.137909	-3.096619E-05
 -0.132935	-3.051453E-05
 -0.127930	-3.006287E-05
 -0.122955	-2.960205E-05
 -0.117950	-2.912598E-05
 -0.112946	-2.863464E-05
 -0.107971	-2.812195E-05
