Date: 15-08-25
Time: 15:00:09 PM

Exp. Conditions:
Cyclic voltammetry
Start potential (V) = .0000
First vertex potential (V) = .5000
Second vertex potential (V) = -.3000
Step potential (V) = .00800
Scan rate (V/s) = .70003
Equilibration time (s) = 
Number of Data Points =  199 

 Potential	  Scan 1   
 0.003287	2.053833E-06
 0.015393	2.063904E-05
 0.023380	2.262878E-05
 0.031372	2.480774E-05
 0.039362	2.731628E-05
 0.047351	3.052368E-05
 0.055389	3.462830E-05
 0.063354	3.981323E-05
 0.071350	4.653931E-05
 0.079346	5.505371E-05
 0.087341	6.585693E-05
 0.095337	7.922363E-05
 0.103302	9.552002E-05
 0.111298	1.150818E-04
 0.119293	1.378479E-04
 0.127289	1.637573E-04
 0.135254	1.926575E-04
 0.143250	2.241211E-04
 0.151215	2.574463E-04
 0.159210	2.920227E-04
 0.167206	3.269043E-04
 0.175171	3.606873E-04
 0.183167	3.934021E-04
 0.191162	4.227600E-04
 0.199158	4.478149E-04
 0.207123	4.673157E-04
 0.215118	4.803772E-04
 0.223114	4.861450E-04
 0.231079	4.844971E-04
 0.239075	4.758911E-04
 0.247070	4.617310E-04
 0.255066	4.436340E-04
 0.263031	4.236145E-04
 0.271027	4.032288E-04
 0.279022	3.836365E-04
 0.286987	3.654785E-04
 0.294983	3.488464E-04
 0.302979	3.339539E-04
 0.310944	3.205261E-04
 0.318939	3.085327E-04
 0.326935	2.976685E-04
 0.334930	2.879639E-04
 0.342896	2.790833E-04
 0.350891	2.710266E-04
 0.358856	2.636719E-04
 0.366852	2.568359E-04
 0.374847	2.504883E-04
 0.382813	2.446594E-04
 0.390808	2.391968E-04
 0.398773	2.340088E-04
 0.406769	2.291870E-04
 0.414764	2.245483E-04
 0.422729	2.201233E-04
 0.430725	2.158203E-04
 0.438721	2.116394E-04
 0.446716	2.075806E-04
 0.454681	2.035522E-04
 0.462677	1.996155E-04
 0.470673	1.957397E-04
 0.478638	1.918945E-04
 0.486633	1.880798E-04
 0.494598	1.843567E-04
 0.496582	1.682434E-04
 0.488586	1.477966E-04
 0.480591	1.388550E-04
 0.472565	1.322021E-04
 0.464569	1.266174E-04
 0.456573	1.217041E-04
 0.448578	1.172485E-04
 0.440582	1.130676E-04
 0.432556	1.090698E-04
 0.424561	1.052246E-04
 0.416565	1.015015E-04
 0.408569	9.783936E-05
 0.400543	9.414673E-05
 0.392548	9.051514E-05
 0.384552	8.682251E-05
 0.376556	8.309937E-05
 0.368561	7.925415E-05
 0.360535	7.534790E-05
 0.352570	7.128906E-05
 0.344574	6.704712E-05
 0.336548	6.262207E-05
 0.328552	5.798340E-05
 0.320557	5.307007E-05
 0.312561	4.792480E-05
 0.304565	4.237061E-05
 0.296570	3.637695E-05
 0.288574	2.980042E-05
 0.280579	2.267456E-05
 0.272583	1.474915E-05
 0.264557	5.181885E-06
 0.256561	-4.025269E-06
 0.248566	-1.521301E-05
 0.240570	-2.774963E-05
 0.232574	-4.221802E-05
 0.224579	-5.859375E-05
 0.216583	-7.714844E-05
 0.208588	-9.796143E-05
 0.200592	-1.212158E-04
 0.192596	-1.465759E-04
 0.184570	-1.740723E-04
 0.176575	-2.031250E-04
 0.168579	-2.332153E-04
 0.160583	-2.634583E-04
 0.152588	-2.930603E-04
 0.144592	-3.208313E-04
 0.136597	-3.450623E-04
 0.128601	-3.662415E-04
 0.120605	-3.814697E-04
 0.112610	-3.902588E-04
 0.104614	-3.920288E-04
 0.096619	-3.865662E-04
 0.088623	-3.740845E-04
 0.080627	-3.562622E-04
 0.072632	-3.355408E-04
 0.064606	-3.143921E-04
 0.056610	-2.941895E-04
 0.048615	-2.757874E-04
 0.040613	-2.593384E-04
 0.032608	-2.447205E-04
 0.024609	-2.318115E-04
 0.016611	-2.203064E-04
 0.008618	-2.101440E-04
 0.000613	-2.010498E-04
 -0.007385	-1.929321E-04
 -0.015387	-1.855469E-04
 -0.023389	-1.789551E-04
 -0.031390	-1.729736E-04
 -0.039389	-1.676331E-04
 -0.047385	-1.628113E-04
 -0.055328	-1.584473E-04
 -0.063324	-1.545105E-04
 -0.071320	-1.509399E-04
 -0.079315	-1.476746E-04
 -0.087311	-1.447144E-04
 -0.095337	-1.419983E-04
 -0.103333	-1.394958E-04
 -0.111328	-1.371765E-04
 -0.119324	-1.350708E-04
 -0.127319	-1.331177E-04
 -0.135315	-1.312866E-04
 -0.143311	-1.295471E-04
 -0.151306	-1.280212E-04
 -0.159302	-1.265564E-04
 -0.167297	-1.252441E-04
 -0.175293	-1.240234E-04
 -0.183289	-1.228333E-04
 -0.191284	-1.217346E-04
 -0.199280	-1.207275E-04
 -0.207306	-1.197815E-04
 -0.215302	-1.189575E-04
 -0.223267	-1.181335E-04
 -0.231293	-1.174011E-04
 -0.239288	-1.167603E-04
 -0.247284	-1.161194E-04
 -0.255280	-1.156006E-04
 -0.263275	-1.150818E-04
 -0.271271	-1.146240E-04
 -0.279266	-1.141968E-04
 -0.287262	-1.138611E-04
 -0.295258	-1.135254E-04
 -0.295410	-6.118774E-05
 -0.287415	-2.200012E-05
 -0.279419	-1.879578E-05
 -0.271423	-1.737061E-05
 -0.263458	-1.631165E-05
 -0.255463	-1.548157E-05
 -0.247467	-1.474304E-05
 -0.239471	-1.278076E-05
 -0.231476	-1.377869E-05
 -0.223511	-1.336670E-05
 -0.215515	-1.299133E-05
 -0.207520	-1.264954E-05
 -0.199524	-1.236267E-05
 -0.191528	-1.209717E-05
 -0.183533	-1.183167E-05
 -0.175537	-1.159058E-05
 -0.167572	-1.139832E-05
 -0.159576	-1.122742E-05
 -0.151581	-1.104126E-05
 -0.143616	-1.085815E-05
 -0.135620	-1.069336E-05
 -0.127625	-1.057434E-05
 -0.119629	-1.048584E-05
 -0.111633	-1.035461E-05
 -0.103668	-1.021118E-05
 -0.095673	-1.003113E-05
 -0.087708	-9.902954E-06
 -0.079712	-9.762573E-06
 -0.071716	-9.625244E-06
 -0.063721	-9.387207E-06
 -0.055725	-9.170532E-06
 -0.047836	-8.920288E-06
 -0.039850	-8.505249E-06
 -0.031863	-8.053589E-06
 -0.023871	-7.492065E-06
 -0.015884	-6.784058E-06
 -0.007895	-6.036377E-06

 Potential	  Scan 2   
 0.000095	-5.038452E-06
 0.008093	-3.567200E-06
 0.016071	-2.286377E-06
 0.024060	-3.433228E-07
 0.032050	1.827087E-06
 0.040045	4.638672E-06
 0.048035	8.151245E-06
 0.056061	1.260071E-05
 0.064056	1.826172E-05
 0.072021	2.546997E-05
 0.080017	3.458252E-05
 0.088013	4.605103E-05
 0.095978	6.011963E-05
 0.103973	7.714844E-05
 0.111969	9.738159E-05
 0.119965	1.208801E-04
 0.127930	1.475220E-04
 0.135925	1.770325E-04
 0.143921	2.089233E-04
 0.151886	2.426453E-04
 0.159882	2.773438E-04
 0.167877	3.121948E-04
 0.175842	3.457947E-04
 0.183838	3.780518E-04
 0.191833	4.066467E-04
 0.199799	4.307556E-04
 0.207794	4.491882E-04
 0.215790	4.609985E-04
 0.223755	4.655762E-04
 0.231750	4.626160E-04
 0.239746	4.530945E-04
 0.247742	4.382019E-04
 0.255707	4.197998E-04
 0.263702	3.997803E-04
 0.271698	3.796692E-04
 0.279663	3.603210E-04
 0.287659	3.424377E-04
 0.295654	3.262024E-04
 0.303619	3.115540E-04
 0.311615	2.983093E-04
 0.319611	2.864990E-04
 0.327606	2.758789E-04
 0.335571	2.662048E-04
 0.343567	2.574463E-04
 0.351532	2.494507E-04
 0.359528	2.420959E-04
 0.367523	2.353516E-04
 0.375519	2.290955E-04
 0.383484	2.232971E-04
 0.391479	2.178650E-04
 0.399445	2.127991E-04
 0.407440	2.080383E-04
 0.415436	2.035217E-04
 0.423401	1.992188E-04
 0.431396	1.950684E-04
 0.439392	1.911011E-04
 0.447357	1.871948E-04
 0.455353	1.834412E-04
 0.463348	1.797791E-04
 0.471313	1.762085E-04
 0.479309	1.726990E-04
 0.487274	1.692810E-04
 0.495270	1.659546E-04
 0.497253	1.504822E-04
 0.489258	1.309204E-04
 0.481262	1.224670E-04
 0.473267	1.162109E-04
 0.465240	1.109619E-04
 0.457245	1.063843E-04
 0.449249	1.021729E-04
 0.441254	9.823608E-05
 0.433228	9.451294E-05
 0.425232	9.091187E-05
 0.417236	8.737183E-05
 0.409241	8.392334E-05
 0.401245	8.047485E-05
 0.393219	7.702637E-05
 0.385223	7.351685E-05
 0.377228	6.997681E-05
 0.369232	6.634521E-05
 0.361237	6.256104E-05
 0.353241	5.868530E-05
 0.345245	5.462646E-05
 0.337219	5.038452E-05
 0.329224	4.595947E-05
 0.321228	4.122620E-05
 0.313232	3.616638E-05
 0.305237	3.074646E-05
 0.297241	2.490234E-05
 0.289246	1.857605E-05
 0.281219	1.050720E-05
 0.273224	3.781128E-06
 0.265228	-4.656982E-06
 0.257233	-1.425781E-05
 0.249237	-2.504883E-05
 0.241241	-3.731995E-05
 0.233246	-5.136108E-05
 0.225250	-6.723022E-05
 0.217255	-8.526611E-05
 0.209259	-1.055908E-04
 0.201263	-1.281433E-04
 0.193268	-1.531677E-04
 0.185242	-1.800842E-04
 0.177246	-2.087097E-04
 0.169250	-2.384949E-04
 0.161255	-2.684937E-04
 0.153259	-2.979736E-04
 0.145264	-3.258667E-04
 0.137268	-3.504639E-04
 0.129272	-3.720093E-04
 0.121277	-3.878479E-04
 0.113281	-3.974915E-04
 0.105286	-4.001465E-04
 0.097290	-3.955994E-04
 0.089294	-3.841248E-04
 0.081299	-3.670044E-04
 0.073303	-3.466492E-04
 0.065308	-3.255615E-04
 0.057281	-3.053284E-04
 0.049286	-2.867126E-04
 0.041287	-2.701111E-04
 0.033289	-2.552490E-04
 0.025284	-2.421875E-04
 0.017288	-2.305908E-04
