Date: 15-08-25
Time: 14:58:57 PM

Exp. Conditions:
Cyclic voltammetry
Start potential (V) = .0000
First vertex potential (V) = .5000
Second vertex potential (V) = -.3000
Step potential (V) = .00800
Scan rate (V/s) = .60006
Equilibration time (s) = 
Number of Data Points =  200 

 Potential	  Scan 1   
 0.003275	1.373291E-06
 0.015366	1.663513E-05
 0.023352	1.851807E-05
 0.031342	2.053833E-05
 0.039340	2.296753E-05
 0.047324	2.601318E-05
 0.055359	2.993164E-05
 0.063354	3.497009E-05
 0.071320	4.143677E-05
 0.079315	4.968262E-05
 0.087311	6.008911E-05
 0.095306	7.302856E-05
 0.103302	8.877563E-05
 0.111267	1.076050E-04
 0.119263	1.295166E-04
 0.127258	1.544495E-04
 0.135254	1.822205E-04
 0.143250	2.123108E-04
 0.151215	2.440796E-04
 0.159210	2.767334E-04
 0.167206	3.095398E-04
 0.175171	3.411865E-04
 0.183167	3.708496E-04
 0.191162	3.969421E-04
 0.199127	4.184570E-04
 0.207123	4.342651E-04
 0.215118	4.435425E-04
 0.223114	4.456787E-04
 0.231110	4.409790E-04
 0.239075	4.303284E-04
 0.247070	4.151917E-04
 0.255066	3.973999E-04
 0.263062	3.786011E-04
 0.271027	3.600159E-04
 0.279022	3.424988E-04
 0.287018	3.264160E-04
 0.295013	3.117981E-04
 0.302979	2.986755E-04
 0.310974	2.868958E-04
 0.318970	2.763062E-04
 0.326935	2.667542E-04
 0.334930	2.581177E-04
 0.342926	2.502136E-04
 0.350891	2.430115E-04
 0.358887	2.363892E-04
 0.366882	2.302551E-04
 0.374847	2.245789E-04
 0.382843	2.192688E-04
 0.390839	2.143250E-04
 0.398804	2.096558E-04
 0.406799	2.052002E-04
 0.414795	2.009583E-04
 0.422760	1.968689E-04
 0.430756	1.929626E-04
 0.438751	1.891479E-04
 0.446747	1.853943E-04
 0.454712	1.817322E-04
 0.462708	1.781616E-04
 0.470703	1.746216E-04
 0.478699	1.711731E-04
 0.486664	1.677856E-04
 0.494659	1.644897E-04
 0.502625	1.612549E-04
 0.494812	1.360474E-04
 0.486816	1.270447E-04
 0.478790	1.208496E-04
 0.470795	1.158752E-04
 0.462799	1.115112E-04
 0.454803	1.075745E-04
 0.446808	1.039124E-04
 0.438782	1.004333E-04
 0.430786	9.710693E-05
 0.422791	9.384155E-05
 0.414764	9.066772E-05
