Date: 15-08-25
Time: 13:52:09 PM

Exp. Conditions:
Cyclic voltammetry
Start potential (V) = .0000
First vertex potential (V) = .5000
Second vertex potential (V) = -.3000
Step potential (V) = .00500
Scan rate (V/s) = .60010
Equilibration time (s) = 
Number of Data Points =  320 

 Potential	  Scan 1   
 0.002151	-1.003418E-05
 0.009750	-1.537781E-06
 0.014734	3.536377E-06
 0.019733	8.370972E-06
 0.024725	1.299744E-05
 0.029718	1.748047E-05
 0.034714	2.185364E-05
 0.039706	2.613831E-05
 0.044699	3.036499E-05
 0.049713	3.454895E-05
 0.054718	3.870850E-05
 0.059723	4.283752E-05
 0.064728	4.696655E-05
 0.069702	5.108643E-05
 0.074707	5.520630E-05
 0.079681	5.932617E-05
 0.084686	6.344604E-05
 0.089661	6.759644E-05
 0.094666	7.174683E-05
 0.099640	7.592773E-05
 0.104645	8.007813E-05
 0.109650	8.425903E-05
 0.114624	8.847046E-05
 0.119629	9.268188E-05
 0.124634	9.686279E-05
 0.129608	1.011047E-04
 0.134613	1.053467E-04
 0.139587	1.095886E-04
 0.144592	1.138306E-04
 0.149567	1.180725E-04
 0.154572	1.223145E-04
 0.159576	1.265564E-04
 0.164551	1.307983E-04
 0.169556	1.350403E-04
 0.174530	1.392822E-04
 0.179535	1.435242E-04
 0.184509	1.477356E-04
 0.189514	1.519470E-04
 0.194519	1.561584E-04
 0.199493	1.603394E-04
 0.204498	1.645203E-04
 0.209473	1.686707E-04
 0.214478	1.727905E-04
 0.219452	1.769104E-04
 0.224457	1.809692E-04
 0.229431	1.850281E-04
 0.234436	1.890259E-04
 0.239410	1.929932E-04
 0.244415	1.968994E-04
 0.249390	2.007751E-04
 0.254395	2.045898E-04
 0.259399	2.083740E-04
 0.264374	2.120667E-04
 0.269379	2.156982E-04
 0.274353	2.192688E-04
 0.279358	2.227173E-04
 0.284332	2.260742E-04
 0.289337	2.293396E-04
 0.294342	2.325134E-04
 0.299316	2.355347E-04
 0.304291	2.384338E-04
 0.309296	2.411804E-04
 0.314301	2.437744E-04
 0.319275	2.461853E-04
 0.324280	2.483826E-04
 0.329254	2.503662E-04
 0.334259	2.521057E-04
 0.339233	2.536011E-04
 0.344238	2.547913E-04
 0.349213	2.557068E-04
 0.354218	2.562561E-04
 0.359222	2.564697E-04
 0.364197	2.563171E-04
 0.369171	2.557373E-04
 0.374176	2.547302E-04
 0.379181	2.533264E-04
 0.384155	2.514954E-04
 0.389160	2.492371E-04
 0.394135	2.466125E-04
 0.399139	2.436523E-04
 0.404114	2.403870E-04
 0.409119	2.369080E-04
 0.414093	2.332764E-04
 0.419098	2.296143E-04
 0.424072	2.259216E-04
 0.429077	2.222900E-04
 0.434082	2.187805E-04
 0.439056	2.153625E-04
 0.444061	2.120667E-04
 0.449066	2.089233E-04
 0.454041	2.059021E-04
 0.459015	2.030334E-04
 0.464020	2.002869E-04
 0.469025	1.976624E-04
 0.473999	1.951599E-04
 0.478973	1.927490E-04
 0.483978	1.903992E-04
 0.488983	1.881714E-04
 0.493958	1.859741E-04
 0.498962	1.838379E-04
 0.500488	1.803284E-04
 0.495178	1.689453E-04
 0.490204	1.596985E-04
 0.485199	1.518250E-04
 0.480194	1.449280E-04
 0.475189	1.388245E-04
 0.470184	1.333618E-04
 0.465179	1.284180E-04
 0.460175	1.239014E-04
 0.455170	1.197815E-04
 0.450165	1.159668E-04
 0.445160	1.124573E-04
 0.440155	1.091919E-04
 0.435150	1.061401E-04
 0.430145	1.032715E-04
 0.425140	1.005859E-04
 0.420135	9.805298E-05
 0.415161	9.564209E-05
 0.410156	9.335327E-05
 0.405151	9.118652E-05
 0.400146	8.911133E-05
 0.395142	8.712769E-05
 0.390137	8.523560E-05
 0.385132	8.337402E-05
 0.380157	8.163452E-05
 0.375153	7.992554E-05
 0.370148	7.827759E-05
 0.365143	7.669067E-05
 0.360138	7.513428E-05
 0.355133	7.360840E-05
 0.350159	7.217407E-05
 0.345123	7.073975E-05
 0.340149	6.933594E-05
 0.335144	6.796265E-05
 0.330139	6.658936E-05
 0.325134	6.527710E-05
