Date: 15-08-25
Time: 13:53:24 PM

Exp. Conditions:
Cyclic voltammetry
Start potential (V) = .0000
First vertex potential (V) = .5000
Second vertex potential (V) = -.3000
Step potential (V) = .00500
Scan rate (V/s) = .69989
Equilibration time (s) = 
Number of Data Points =  320 

 Potential	  Scan 1   
 0.002161	-1.099548E-05
 0.009769	-2.371521E-06
 0.014767	2.817993E-06
 0.019757	7.791138E-06
 0.024747	1.256714E-05
 0.029742	1.719360E-05
 0.034738	2.171631E-05
 0.039740	2.615051E-05
 0.044730	3.052368E-05
 0.049713	3.483887E-05
 0.054749	3.912354E-05
 0.059753	4.338379E-05
 0.064758	4.763794E-05
 0.069733	5.187988E-05
 0.074738	5.609131E-05
 0.079742	6.033325E-05
 0.084717	6.457520E-05
 0.089722	6.881714E-05
 0.094696	7.305908E-05
 0.099701	7.730103E-05
 0.104706	8.157349E-05
 0.109680	8.584595E-05
 0.114685	9.011841E-05
 0.119690	9.442139E-05
 0.124664	9.872437E-05
 0.129669	1.030273E-04
 0.134644	1.073303E-04
 0.139648	1.116638E-04
 0.144623	1.159668E-04
 0.149628	1.203003E-04
 0.154633	1.246338E-04
 0.159607	1.289673E-04
 0.164612	1.333008E-04
 0.169586	1.376343E-04
 0.174591	1.419373E-04
 0.179596	1.463013E-04
 0.184570	1.506042E-04
 0.189575	1.549072E-04
 0.194580	1.592102E-04
 0.199554	1.635132E-04
 0.204559	1.677856E-04
 0.209534	1.720581E-04
 0.214539	1.763000E-04
 0.219513	1.805115E-04
 0.224518	1.847229E-04
 0.229492	1.889038E-04
 0.234497	1.930542E-04
 0.239502	1.971741E-04
 0.244507	2.012634E-04
 0.249481	2.053223E-04
 0.254486	2.093201E-04
 0.259460	2.132568E-04
 0.264465	2.171936E-04
 0.269440	2.210388E-04
 0.274445	2.248535E-04
 0.279419	2.285461E-04
 0.284424	2.322083E-04
 0.289398	2.357788E-04
 0.294403	2.392578E-04
 0.299408	2.426758E-04
 0.304413	2.459717E-04
 0.309357	2.491150E-04
 0.314362	2.521667E-04
 0.319397	2.550964E-04
 0.324371	2.578430E-04
 0.329376	2.604675E-04
 0.334351	2.629089E-04
 0.339355	2.651062E-04
 0.344330	2.670898E-04
 0.349304	2.688904E-04
 0.354309	2.703857E-04
 0.359314	2.716370E-04
 0.364288	2.725830E-04
 0.369263	2.731934E-04
 0.374298	2.734680E-04
 0.379272	2.733459E-04
 0.384277	2.729187E-04
 0.389252	2.720337E-04
 0.394257	2.707825E-04
 0.399231	2.691040E-04
 0.404236	2.670593E-04
 0.409241	2.646179E-04
 0.414215	2.618408E-04
 0.419189	2.587585E-04
 0.424194	2.554626E-04
 0.429169	2.519836E-04
 0.434174	2.484436E-04
 0.439178	2.448425E-04
 0.444183	2.412415E-04
 0.449158	2.377014E-04
 0.454132	2.342834E-04
 0.459167	2.309570E-04
 0.464142	2.277527E-04
 0.469116	2.246704E-04
 0.474121	2.217102E-04
 0.479095	2.188721E-04
 0.484100	2.161255E-04
 0.489105	2.135010E-04
 0.494080	2.109985E-04
 0.499084	2.085571E-04
 0.500793	2.047424E-04
 0.495300	1.926880E-04
 0.490295	1.826782E-04
 0.485291	1.739807E-04
 0.480286	1.662598E-04
 0.475281	1.593323E-04
 0.470276	1.530457E-04
 0.465271	1.473389E-04
 0.460297	1.420593E-04
 0.455261	1.372070E-04
 0.450287	1.327209E-04
 0.445282	1.285400E-04
 0.440277	1.246338E-04
 0.435272	1.209717E-04
 0.430267	1.175232E-04
 0.425262	1.142883E-04
