Date: 15-08-25
Time: 15:02:19 PM

Exp. Conditions:
Cyclic voltammetry
Start potential (V) = .0000
First vertex potential (V) = .5000
Second vertex potential (V) = -.3000
Step potential (V) = .01000
Scan rate (V/s) = .80000
Equilibration time (s) = 
Number of Data Points =  160 

 Potential	  Scan 1   
 0.004041	4.949951E-06
 0.019174	2.587280E-05
 0.029150	2.861328E-05
 0.039139	3.193665E-05
 0.049103	3.622437E-05
 0.059174	4.197693E-05
 0.069153	4.974365E-05
 0.079132	6.039429E-05
 0.089142	7.461548E-05
 0.099121	9.320068E-05
 0.109100	1.167297E-04
 0.119080	1.453857E-04
 0.129089	1.793518E-04
 0.139069	2.180176E-04
 0.149048	2.604980E-04
 0.159027	3.055420E-04
 0.169006	3.512878E-04
 0.178986	3.964844E-04
 0.188995	4.382324E-04
 0.198975	4.743652E-04
 0.208954	5.023193E-04
 0.218933	5.200195E-04
 0.228912	5.258179E-04
 0.238922	5.197144E-04
 0.248901	5.032349E-04
 0.258881	4.797058E-04
 0.268860	4.526978E-04
 0.278839	4.255981E-04
 0.288818	4.004822E-04
 0.298798	3.779297E-04
 0.308807	3.582153E-04
 0.318787	3.409119E-04
 0.328766	3.258362E-04
 0.338745	3.125610E-04
 0.348755	3.008423E-04
 0.358734	2.903137E-04
 0.368683	2.808838E-04
 0.378693	2.723694E-04
 0.388672	2.645569E-04
 0.398651	2.573853E-04
 0.408630	2.506714E-04
 0.418610	2.444458E-04
 0.428589	2.384949E-04
 0.438599	2.327881E-04
 0.448578	2.272339E-04
 0.458557	2.218018E-04
 0.468536	2.164612E-04
 0.478516	2.112732E-04
 0.488495	2.061157E-04
 0.498505	2.010498E-04
 0.497498	1.735535E-04
 0.487457	1.553955E-04
 0.477448	1.452637E-04
 0.467468	1.374512E-04
 0.457458	1.308289E-04
 0.447449	1.248474E-04
 0.437439	1.193237E-04
 0.427460	1.141052E-04
 0.417450	1.090393E-04
 0.407440	1.040344E-04
 0.397430	9.906006E-05
 0.387451	9.405518E-05
 0.377441	8.898926E-05
 0.367432	8.377075E-05
 0.357452	7.833862E-05
 0.347443	7.269287E-05
 0.337433	6.671143E-05
 0.327454	6.030273E-05
 0.317444	5.346680E-05
 0.307434	4.614868E-05
 0.297424	3.804932E-05
 0.287445	2.904968E-05
 0.277435	1.902771E-05
 0.267426	7.653809E-06
 0.257446	-5.349731E-06
 0.247437	-2.012634E-05
 0.237427	-3.822632E-05
 0.227417	-5.895996E-05
 0.217438	-8.288574E-05
 0.207428	-1.106262E-04
 0.197449	-1.419983E-04
 0.187439	-1.769714E-04
 0.177429	-2.146912E-04
 0.167450	-2.541504E-04
 0.157440	-2.940369E-04
 0.147430	-3.323059E-04
 0.137451	-3.664246E-04
 0.127472	-3.950195E-04
 0.117462	-4.147034E-04
 0.107483	-4.236145E-04
 0.097473	-4.207764E-04
 0.087463	-4.061279E-04
 0.077454	-3.821106E-04
 0.067474	-3.538513E-04
 0.057465	-3.258972E-04
 0.047458	-3.004456E-04
 0.037457	-2.782593E-04
 0.027454	-2.592773E-04
 0.017447	-2.429810E-04
 0.007468	-2.288208E-04
 -0.002542	-2.165833E-04
 -0.012552	-2.059326E-04
 -0.022552	-1.965942E-04
 -0.032559	-1.883850E-04
 -0.042548	-1.812439E-04
 -0.052490	-1.749268E-04
 -0.062500	-1.694031E-04
 -0.072510	-1.645203E-04
 -0.082520	-1.601868E-04
 -0.092499	-1.563416E-04
 -0.102478	-1.528625E-04
 -0.112488	-1.497192E-04
 -0.122498	-1.469116E-04
 -0.132507	-1.443787E-04
 -0.142487	-1.420898E-04
 -0.152496	-1.399536E-04
 -0.162476	-1.380920E-04
 -0.172485	-1.363525E-04
 -0.182465	-1.347961E-04
 -0.192474	-1.333008E-04
 -0.202484	-1.319580E-04
 -0.212463	-1.307983E-04
 -0.222504	-1.297302E-04
 -0.232452	-1.287842E-04
 -0.242462	-1.279297E-04
 -0.252472	-1.271362E-04
 -0.262451	-1.264954E-04
 -0.272461	-1.258850E-04
 -0.282440	-1.254578E-04
 -0.292450	-1.250610E-04
 -0.295837	-9.725952E-05
 -0.285828	-2.069092E-05
 -0.275848	-1.653748E-05
 -0.265839	-1.476440E-05
 -0.255859	-1.352844E-05
 -0.245850	-1.264343E-05
 -0.235870	-1.192322E-05
 -0.225891	-1.051941E-05
 -0.215881	-1.088867E-05
 -0.205902	-1.047058E-05
 -0.195923	-1.003723E-05
 -0.185944	-9.756470E-06
 -0.175934	-9.439087E-06
 -0.165955	-9.219360E-06
 -0.155975	-9.002686E-06
 -0.145966	-8.822632E-06
 -0.135986	-8.587646E-06
 -0.126007	-8.465576E-06
 -0.116028	-8.340454E-06
 -0.106049	-8.187866E-06
 -0.096039	-8.053589E-06
 -0.086060	-7.870483E-06
 -0.076080	-7.675171E-06
 -0.066101	-7.458496E-06
 -0.056091	-7.168579E-06
 -0.046198	-6.787109E-06
 -0.036209	-6.286621E-06
 -0.026218	-5.645752E-06
 -0.016226	-4.815674E-06
 -0.006247	-3.697510E-06

 Potential	  Scan 2   
 0.003745	-2.264099E-06
 0.013730	-4.248047E-07
 0.023724	1.929932E-06
 0.033719	4.916382E-06
 0.043713	8.935547E-06
 0.053741	1.423340E-05
 0.063721	2.128906E-05
 0.073700	3.085327E-05
 0.083710	4.351196E-05
 0.093658	6.021118E-05
 0.103668	8.163452E-05
 0.113647	1.081848E-04
 0.123627	1.398315E-04
 0.133606	1.766052E-04
 0.143616	2.175293E-04
 0.153595	2.616882E-04
 0.163574	3.074646E-04
 0.173553	3.529663E-04
 0.183533	3.966370E-04
 0.193512	4.355469E-04
 0.203491	4.676208E-04
 0.213470	4.902954E-04
 0.223480	5.017090E-04
 0.233459	5.010986E-04
 0.243439	4.893494E-04
 0.253418	4.687195E-04
 0.263428	4.429932E-04
 0.273407	4.157715E-04
 0.283386	3.897095E-04
 0.293365	3.659973E-04
 0.303345	3.450317E-04
 0.313324	3.266296E-04
 0.323303	3.105469E-04
 0.333313	2.964172E-04
 0.343292	2.839661E-04
 0.353271	2.728577E-04
 0.363251	2.629089E-04
 0.373230	2.539368E-04
 0.383209	2.457886E-04
 0.393219	2.383423E-04
 0.403198	2.314758E-04
 0.413177	2.250977E-04
 0.423157	2.191162E-04
 0.433136	2.135010E-04
 0.443146	2.080994E-04
 0.453125	2.028809E-04
 0.463074	1.979065E-04
 0.473083	1.930237E-04
 0.483063	1.883850E-04
 0.493042	1.837158E-04
 0.498077	1.742859E-04
 0.488068	1.418762E-04
 0.478058	1.309204E-04
 0.468048	1.229248E-04
 0.458069	1.163330E-04
 0.448059	1.104736E-04
 0.438049	1.050720E-04
 0.428040	9.997559E-05
 0.418030	9.509277E-05
 0.408051	9.027100E-05
 0.398041	8.551025E-05
 0.388031	8.071899E-05
 0.378021	7.583618E-05
 0.368042	7.080078E-05
 0.358032	6.558228E-05
 0.348022	6.005859E-05
 0.338043	5.429077E-05
 0.328033	4.819946E-05
 0.318024	4.152527E-05
 0.308014	3.432007E-05
 0.298004	2.641907E-05
 0.288025	1.768799E-05
 0.278015	7.910156E-06
 0.268036	-3.454590E-06
 0.258026	-1.603394E-05
 0.248016	-3.070984E-05
 0.238007	-4.782104E-05
 0.228027	-6.799316E-05
 0.218018	-9.136963E-05
 0.208038	-1.184082E-04
 0.198029	-1.491394E-04
 0.188019	-1.834412E-04
 0.178009	-2.206116E-04
 0.168030	-2.597046E-04
 0.158020	-2.993164E-04
 0.148010	-3.375854E-04
 0.138031	-3.718567E-04
 0.128052	-4.010315E-04
 0.118042	-4.214478E-04
 0.108063	-4.314270E-04
 0.098053	-4.297791E-04
 0.088043	-4.163818E-04
 0.078064	-3.932800E-04
 0.068054	-3.654480E-04
 0.058044	-3.373718E-04
 0.048044	-3.118286E-04
 0.038040	-2.894287E-04
 0.028052	-2.702026E-04
 0.018042	-2.536011E-04
 0.008054	-2.393799E-04
 -0.001956	-2.269592E-04
 -0.011960	-2.161560E-04
 -0.021957	-2.066345E-04
 -0.031964	-1.983337E-04
 -0.041965	-1.910706E-04
 -0.051910	-1.846313E-04
 -0.061920	-1.789856E-04
 -0.071930	-1.739807E-04
 -0.081909	-1.695251E-04
 -0.091919	-1.655273E-04
 -0.101898	-1.619263E-04
 -0.111908	-1.587830E-04
 -0.121887	-1.558533E-04
 -0.131897	-1.531677E-04
 -0.141907	-1.507874E-04
 -0.151886	-1.485596E-04
 -0.161896	-1.465454E-04
 -0.171875	-1.448059E-04
 -0.181885	-1.430664E-04
 -0.191895	-1.414795E-04
 -0.201904	-1.402283E-04
 -0.211884	-1.389465E-04
 -0.221863	-1.378174E-04
 -0.231873	-1.367493E-04
 -0.241882	-1.358643E-04
 -0.251862	-1.350708E-04
 -0.261871	-1.343384E-04
 -0.271881	-1.336975E-04
 -0.281860	-1.332092E-04
 -0.291870	-1.327209E-04
 -0.295013	-1.020203E-04
 -0.285004	-2.830200E-05
 -0.275024	-2.422485E-05
 -0.265045	-2.244263E-05
 -0.255035	-2.122803E-05
 -0.245056	-2.024841E-05
 -0.235046	-1.948853E-05
 -0.225067	-1.732788E-05
 -0.215088	-1.832275E-05
 -0.205078	-1.792603E-05
 -0.195099	-1.738281E-05
 -0.185120	-1.702576E-05
 -0.175110	-1.668396E-05
 -0.165131	-1.641541E-05
 -0.155151	-1.614685E-05
 -0.145172	-1.590881E-05
 -0.135162	-1.569214E-05
 -0.125183	-1.553345E-05
 -0.115204	-1.527100E-05
 -0.105194	-1.512756E-05
 -0.095215	-1.491699E-05
 -0.085236	-1.470947E-05
 -0.075256	-1.444397E-05
 -0.065277	-1.415710E-05
 -0.055267	-1.385498E-05
 -0.045370	-1.341248E-05
 -0.035382	-1.278992E-05
 -0.025394	-1.210327E-05
 -0.015408	-1.119385E-05
 -0.005414	-9.939575E-06

 Potential	  Scan 3   
 0.004572	-8.422852E-06
 0.014560	-6.533813E-06
 0.024533	-4.106445E-06
 0.034537	-9.512329E-07
 0.044522	3.133240E-06
 0.054565	8.587646E-06
 0.064545	1.594238E-05
 0.074524	2.582703E-05
 0.084503	3.898621E-05
 0.094513	5.621338E-05
 0.104492	7.809448E-05
 0.114471	1.052246E-04
 0.124451	1.374817E-04
 0.134460	1.746521E-04
 0.144440	2.160645E-04
 0.154419	2.604065E-04
 0.164398	3.063049E-04
 0.174377	3.516235E-04
 0.184357	3.948669E-04
 0.194336	4.331360E-04
 0.204315	4.643250E-04
 0.214325	4.858704E-04
 0.224304	4.960632E-04
 0.234283	4.942627E-04
 0.244263	4.812622E-04
 0.254272	4.598999E-04
 0.264252	4.338989E-04
 0.274231	4.068298E-04
 0.284210	3.810120E-04
 0.294189	3.575745E-04
 0.304169	3.368835E-04
 0.314178	3.187561E-04
 0.324158	3.028870E-04
 0.334137	2.889404E-04
 0.344116	2.766113E-04
 0.354095	2.656250E-04
 0.364105	2.557983E-04
 0.374084	2.468872E-04
 0.384064	2.387695E-04
 0.394043	2.313843E-04
 0.404022	2.245789E-04
 0.414001	2.182617E-04
 0.423981	2.123413E-04
 0.433990	2.067566E-04
 0.443970	2.014160E-04
 0.453949	1.962280E-04
 0.463928	1.912842E-04
 0.473938	1.864319E-04
 0.483917	1.817322E-04
 0.493866	1.772156E-04
 0.496368	1.581726E-04
 0.486359	1.346436E-04
 0.476349	1.243896E-04
 0.466370	1.167603E-04
 0.456360	1.102905E-04
 0.446350	1.045837E-04
 0.436340	9.930420E-05
 0.426331	9.429932E-05
 0.416321	8.947754E-05
 0.406342	8.474731E-05
 0.396332	8.004761E-05
 0.386322	7.528687E-05
 0.376343	7.040405E-05
 0.366333	6.539917E-05
 0.356323	6.018066E-05
 0.346313	5.471802E-05
 0.336334	4.898071E-05
 0.326324	4.278259E-05
 0.316345	3.606873E-05
 0.306335	2.877197E-05
 0.296326	2.080383E-05
 0.286316	1.191711E-05
 0.276306	1.500549E-06
 0.266327	-9.408569E-06
 0.256348	-2.236633E-05
 0.246338	-3.742065E-05
 0.236298	-5.490112E-05
 0.226318	-7.543945E-05
 0.216309	-9.927368E-05
 0.206329	-1.267700E-04
 0.196320	-1.580200E-04
 0.186340	-1.926575E-04
 0.176331	-2.301636E-04
 0.166321	-2.692871E-04
 0.156342	-3.087158E-04
 0.146332	-3.460693E-04
 0.136353	-3.801880E-04
 0.126343	-4.078064E-04
 0.116333	-4.267578E-04
 0.106354	-4.350586E-04
 0.096375	-4.314880E-04
 0.086365	-4.165039E-04
 0.076355	-3.923950E-04
 0.066376	-3.643494E-04
 0.056335	-3.367004E-04
 0.046347	-3.116150E-04
 0.036353	-2.897644E-04
 0.026343	-2.709351E-04
 0.016342	-2.548218E-04
 0.006357	-2.407532E-04
 -0.003650	-2.287598E-04
 -0.013654	-2.181396E-04
 -0.023657	-2.088623E-04
 -0.033658	-2.007141E-04
 -0.043661	-1.935120E-04
 -0.053619	-1.872559E-04
 -0.063629	-1.817017E-04
 -0.073608	-1.767883E-04
 -0.083618	-1.723633E-04
 -0.093597	-1.684570E-04
 -0.103607	-1.649170E-04
 -0.113617	-1.617432E-04
 -0.123596	-1.588440E-04
 -0.133606	-1.561890E-04
 -0.143616	-1.538086E-04
 -0.153595	-1.516724E-04
 -0.163574	-1.496887E-04
 -0.173584	-1.478577E-04
 -0.183594	-1.462402E-04
 -0.193604	-1.447449E-04
 -0.203583	-1.433716E-04
 -0.213593	-1.421204E-04
 -0.223572	-1.409912E-04
 -0.233582	-1.399536E-04
 -0.243591	-1.390686E-04
 -0.253571	-1.382446E-04
 -0.263580	-1.375427E-04
 -0.273560	-1.369324E-04
 -0.283569	-1.363525E-04
 -0.293579	-1.358948E-04
 -0.295349	-8.758545E-05
 -0.285339	-3.087463E-05
 -0.275360	-2.711182E-05
 -0.265350	-2.540894E-05
 -0.255371	-2.419739E-05
 -0.245361	-2.324219E-05
 -0.235382	-2.242737E-05
 -0.225403	-2.003479E-05
 -0.215424	-2.128296E-05
 -0.205414	-2.082520E-05
 -0.195435	-2.034302E-05
 -0.185455	-2.000122E-05
 -0.175446	-1.963806E-05
 -0.165466	-1.931458E-05
 -0.155487	-1.905518E-05
 -0.145477	-1.881104E-05
 -0.135498	-1.859436E-05
 -0.125519	-1.838684E-05
 -0.115540	-1.819763E-05
 -0.105560	-1.800232E-05
 -0.095581	-1.775818E-05
 -0.085571	-1.752930E-05
 -0.075592	-1.728516E-05
 -0.065613	-1.698914E-05
 -0.055634	-1.663513E-05
 -0.045715	-1.622620E-05
 -0.035721	-1.559753E-05
 -0.025739	-1.487122E-05
 -0.015747	-1.395874E-05
 -0.005753	-1.271973E-05

 Potential	  Scan 4   
 0.004224	-1.123047E-05
 0.014221	-9.326172E-06
 0.024210	-6.835938E-06
 0.034189	-3.776855E-06
 0.044180	3.167725E-07
 0.054199	5.740356E-06
 0.064209	1.305237E-05
 0.074188	2.288818E-05
 0.084167	3.597412E-05
 0.094147	5.310059E-05
 0.104156	7.492065E-05
 0.114136	1.018372E-04
 0.124115	1.340942E-04
 0.134094	1.711731E-04
 0.144104	2.124939E-04
 0.154083	2.566833E-04
 0.164063	3.025513E-04
 0.174042	3.479309E-04
 0.183990	3.912659E-04
 0.194000	4.296875E-04
