Date: 15-08-25
Time: 14:19:39 PM

Exp. Conditions:
Cyclic voltammetry
Start potential (V) = .0000
First vertex potential (V) = .5000
Second vertex potential (V) = -.3000
Step potential (V) = .01000
Scan rate (V/s) = .99960
Equilibration time (s) = 
Number of Data Points =  160 

 Potential	  Scan 1   
 0.003931	-4.022217E-06
 0.019080	3.197327E-05
 0.029102	3.887329E-05
 0.039108	4.471130E-05
 0.049103	5.142212E-05
 0.059143	5.993652E-05
 0.069153	7.067871E-05
 0.079102	8.392334E-05
 0.089081	9.991455E-05
 0.099060	1.186218E-04
 0.109039	1.399231E-04
 0.119049	1.637268E-04
 0.129028	1.896362E-04
 0.139008	2.173767E-04
 0.148987	2.466431E-04
 0.158997	2.769165E-04
 0.168976	3.078308E-04
 0.178986	3.392029E-04
 0.188965	3.698730E-04
 0.198975	3.999634E-04
 0.208954	4.287109E-04
 0.218933	4.554749E-04
 0.228943	4.795227E-04
 0.238922	4.995728E-04
 0.248932	5.154419E-04
 0.258911	5.252075E-04
 0.268921	5.279541E-04
 0.278900	5.227661E-04
 0.288910	5.096436E-04
 0.298889	4.896851E-04
 0.308899	4.655762E-04
 0.318878	4.404297E-04
 0.328857	4.168701E-04
 0.338867	3.957214E-04
 0.348846	3.773804E-04
 0.358826	3.614197E-04
 0.368805	3.475952E-04
 0.378784	3.354492E-04
 0.388794	3.247375E-04
 0.398743	3.150940E-04
 0.408752	3.064575E-04
 0.418732	2.985535E-04
 0.428711	2.912903E-04
 0.438721	2.845154E-04
 0.448700	2.781372E-04
 0.458679	2.720032E-04
 0.468658	2.661133E-04
 0.478638	2.603149E-04
 0.488647	2.546082E-04
 0.498627	2.489014E-04
 0.498077	2.218933E-04
 0.488037	1.890869E-04
 0.478027	1.720581E-04
 0.468018	1.597595E-04
 0.458008	1.499329E-04
 0.447998	1.415100E-04
 0.438019	1.340332E-04
 0.428009	1.271667E-04
 0.417999	1.208191E-04
 0.407990	1.147461E-04
 0.398010	1.089478E-04
 0.388000	1.032715E-04
 0.377991	9.777832E-05
 0.367981	9.231567E-05
 0.358002	8.691406E-05
 0.347992	8.154297E-05
 0.337982	7.614136E-05
 0.328003	7.067871E-05
 0.317993	6.509399E-05
 0.307983	5.935669E-05
 0.298004	5.337524E-05
 0.287994	4.711609E-05
 0.278015	4.033813E-05
 0.268005	3.288879E-05
 0.258026	2.470398E-05
 0.248016	1.541748E-05
 0.238037	4.983521E-06
 0.228027	-7.000732E-06
 0.218048	-2.069092E-05
 0.208069	-3.614807E-05
 0.198059	-5.368042E-05
 0.188080	-7.321167E-05
 0.178101	-9.475708E-05
 0.168121	-1.182251E-04
 0.158112	-1.434326E-04
 0.148132	-1.701355E-04
 0.138123	-1.979675E-04
 0.128113	-2.267151E-04
 0.118103	-2.557678E-04
 0.108124	-2.844849E-04
 0.098145	-3.125916E-04
 0.088135	-3.395386E-04
 0.078156	-3.644714E-04
 0.068176	-3.867188E-04
 0.058167	-4.051514E-04
 0.048148	-4.185486E-04
 0.038132	-4.254150E-04
 0.028113	-4.240723E-04
 0.018082	-4.134521E-04
 0.008075	-3.940125E-04
 -0.001950	-3.685913E-04
 -0.011966	-3.412476E-04
 -0.021970	-3.154602E-04
 -0.031979	-2.929382E-04
 -0.041983	-2.738647E-04
 -0.051941	-2.578735E-04
 -0.061951	-2.443848E-04
 -0.071930	-2.330017E-04
 -0.081940	-2.232666E-04
 -0.091949	-2.149048E-04
 -0.101929	-2.076416E-04
 -0.111938	-2.013245E-04
 -0.121948	-1.957092E-04
 -0.131927	-1.908264E-04
 -0.141937	-1.864319E-04
 -0.151917	-1.825256E-04
 -0.161926	-1.790161E-04
 -0.171906	-1.758728E-04
 -0.181915	-1.730042E-04
 -0.191925	-1.705627E-04
 -0.201935	-1.681213E-04
 -0.211914	-1.660156E-04
 -0.221924	-1.640625E-04
 -0.231903	-1.623535E-04
 -0.241913	-1.607971E-04
 -0.251892	-1.594238E-04
 -0.261902	-1.581726E-04
 -0.271912	-1.571045E-04
 -0.281891	-1.561584E-04
 -0.291901	-1.553040E-04
 -0.296997	-1.507263E-04
 -0.287048	-6.604004E-05
 -0.277039	-3.464355E-05
 -0.266998	-2.242432E-05
 -0.257019	-1.706238E-05
 -0.246979	-1.425781E-05
 -0.237000	-1.252441E-05
 -0.226990	-1.127319E-05
 -0.217010	-1.004944E-05
 -0.207001	-9.490967E-06
 -0.197021	-8.905029E-06
 -0.187012	-8.331299E-06
 -0.177002	-7.867432E-06
 -0.167023	-7.437134E-06
 -0.157043	-7.092285E-06
 -0.147034	-6.747437E-06
 -0.137054	-6.460571E-06
 -0.127075	-6.228638E-06
 -0.117065	-6.011963E-06
 -0.107086	-5.786133E-06
 -0.097107	-5.560303E-06
 -0.087097	-5.319214E-06
 -0.077118	-5.068970E-06
 -0.067139	-4.782715E-06
 -0.057159	-4.418945E-06
 -0.047253	-3.961487E-06
 -0.037262	-3.316040E-06
 -0.027277	-2.473145E-06
 -0.017285	-1.308289E-06
 -0.007285	2.676392E-07

 Potential	  Scan 2   
 0.002698	2.328796E-06
 0.012674	5.004883E-06
 0.022672	8.645630E-06
 0.032645	1.340942E-05
 0.042624	1.965332E-05
 0.052673	2.774963E-05
 0.062622	3.806152E-05
 0.072632	5.065918E-05
 0.082611	6.613159E-05
 0.092590	8.428955E-05
 0.102570	1.051331E-04
 0.112518	1.283264E-04
 0.122498	1.538086E-04
 0.132507	1.811829E-04
 0.142487	2.101135E-04
 0.152466	2.402039E-04
 0.162476	2.710571E-04
 0.172455	3.022461E-04
 0.182465	3.335876E-04
 0.192444	3.638306E-04
 0.202454	3.930969E-04
 0.212433	4.206543E-04
 0.222412	4.456482E-04
 0.232422	4.673462E-04
 0.242401	4.847107E-04
 0.252411	4.966125E-04
 0.262390	5.017090E-04
 0.272400	4.989624E-04
 0.282379	4.886169E-04
 0.292389	4.705200E-04
 0.302399	4.473572E-04
 0.312378	4.222717E-04
 0.322357	3.978882E-04
 0.332367	3.758850E-04
 0.342346	3.566284E-04
 0.352325	3.399353E-04
 0.362305	3.254089E-04
 0.372284	3.127136E-04
 0.382294	3.015442E-04
 0.392273	2.915649E-04
 0.402252	2.826233E-04
 0.412231	2.745056E-04
 0.422211	2.670288E-04
 0.432190	2.602539E-04
 0.442200	2.539368E-04
 0.452179	2.479553E-04
 0.462158	2.422180E-04
 0.472137	2.367554E-04
 0.482117	2.314453E-04
 0.492126	2.262878E-04
 0.502319	2.211914E-04
 0.493866	1.812439E-04
 0.483856	1.588440E-04
 0.473877	1.449280E-04
 0.463837	1.343689E-04
 0.453857	1.257019E-04
 0.443848	1.181335E-04
 0.433838	1.113586E-04
 0.423828	1.050720E-04
 0.413818	9.918213E-05
 0.403839	9.353638E-05
 0.393829	8.813477E-05
 0.383820	8.282471E-05
 0.373840	7.763672E-05
 0.363831	7.247925E-05
 0.353821	6.738281E-05
 0.343811	6.222534E-05
 0.333832	5.706787E-05
 0.323822	5.181885E-05
 0.313843	4.654541E-05
 0.303833	4.097290E-05
 0.293854	3.516541E-05
 0.283844	2.893982E-05
 0.273834	2.225647E-05
 0.263855	1.490173E-05
 0.253845	6.170654E-06
 0.243866	-2.712097E-06
 0.233856	-1.324463E-05
 0.223877	-2.527771E-05
 0.213898	-3.905945E-05
 0.203888	-5.477905E-05
 0.193909	-7.250977E-05
 0.183929	-9.231567E-05
 0.173920	-1.141663E-04
 0.163940	-1.379089E-04
 0.153931	-1.632080E-04
 0.143951	-1.900024E-04
 0.133942	-2.178650E-04
 0.123962	-2.464600E-04
 0.113953	-2.752075E-04
 0.103973	-3.038025E-04
 0.093964	-3.315735E-04
 0.083984	-3.578186E-04
 0.074005	-3.820801E-04
 0.063995	-4.033203E-04
 0.053986	-4.204102E-04
 0.043958	-4.322205E-04
 0.033945	-4.370422E-04
 0.023920	-4.333191E-04
 0.013904	-4.202271E-04
 0.003885	-3.989563E-04
 -0.006128	-3.728027E-04
 -0.016144	-3.458557E-04
 -0.026151	-3.209534E-04
 -0.036157	-2.994080E-04
 -0.046161	-2.811890E-04
 -0.056122	-2.658691E-04
 -0.066132	-2.529907E-04
 -0.076111	-2.418823E-04
 -0.086121	-2.324524E-04
 -0.096100	-2.242737E-04
 -0.106110	-2.171326E-04
 -0.116119	-2.108765E-04
 -0.126099	-2.053223E-04
 -0.136108	-2.004395E-04
 -0.146118	-1.960449E-04
 -0.156097	-1.921387E-04
 -0.166107	-1.885986E-04
 -0.176086	-1.854248E-04
 -0.186096	-1.825256E-04
 -0.196106	-1.799316E-04
 -0.206085	-1.775818E-04
 -0.216095	-1.754761E-04
 -0.226074	-1.735535E-04
 -0.236084	-1.718140E-04
 -0.246094	-1.702576E-04
 -0.256104	-1.688538E-04
 -0.266083	-1.676331E-04
 -0.276062	-1.665344E-04
 -0.286072	-1.655579E-04
 -0.296082	-1.647339E-04
 -0.292938	-1.161804E-04
 -0.282898	-5.889893E-05
 -0.272888	-3.800354E-05
 -0.262878	-2.950745E-05
 -0.252869	-2.543640E-05
 -0.242859	-2.316589E-05
 -0.232849	-2.159424E-05
 -0.222870	-2.042542E-05
 -0.212860	-1.909485E-05
 -0.202881	-1.863098E-05
 -0.192871	-1.802063E-05
 -0.182892	-1.742249E-05
 -0.172882	-1.690674E-05
 -0.162903	-1.643982E-05
 -0.152924	-1.604004E-05
 -0.142914	-1.567383E-05
 -0.132935	-1.533203E-05
 -0.122955	-1.501465E-05
 -0.112946	-1.472473E-05
 -0.102966	-1.443176E-05
 -0.092987	-1.416016E-05
 -0.083008	-1.380310E-05
 -0.072998	-1.346130E-05
 -0.063019	-1.304626E-05
 -0.053040	-1.258240E-05
 -0.043134	-1.199341E-05
 -0.033142	-1.117554E-05
 -0.023154	-1.009827E-05
 -0.013162	-8.715820E-06
 -0.003168	-6.823730E-06

 Potential	  Scan 3   
 0.006824	-4.468384E-06
 0.016797	-1.290894E-06
 0.026770	2.907104E-06
 0.036758	8.486938E-06
 0.046741	1.565857E-05
 0.056763	2.487488E-05
 0.066742	3.645630E-05
 0.076721	5.056763E-05
 0.086700	6.744385E-05
 0.096680	8.703613E-05
 0.106659	1.091614E-04
 0.116638	1.335449E-04
 0.126617	1.600342E-04
 0.136597	1.882019E-04
 0.146576	2.178345E-04
 0.156586	2.483826E-04
 0.166565	2.794495E-04
 0.176575	3.106689E-04
 0.186584	3.417053E-04
 0.196564	3.714905E-04
 0.206573	3.999634E-04
 0.216553	4.262390E-04
 0.226532	4.497070E-04
 0.236511	4.693298E-04
 0.246521	4.840393E-04
 0.256531	4.926453E-04
 0.266510	4.940186E-04
 0.276520	4.873352E-04
 0.286499	4.726868E-04
 0.296509	4.516907E-04
 0.306488	4.271545E-04
 0.316498	4.021912E-04
 0.326477	3.789368E-04
 0.336456	3.583069E-04
 0.346466	3.403320E-04
 0.356445	3.248291E-04
 0.366425	3.113098E-04
 0.376404	2.994080E-04
 0.386383	2.888489E-04
 0.396393	2.793579E-04
 0.406372	2.708435E-04
 0.416351	2.630615E-04
 0.426331	2.559814E-04
 0.436310	2.493591E-04
 0.446320	2.431946E-04
 0.456299	2.373352E-04
 0.466278	2.317810E-04
 0.476257	2.264099E-04
 0.486237	2.212219E-04
 0.496216	2.161255E-04
 0.498749	1.997986E-04
 0.488739	1.617737E-04
 0.478699	1.447754E-04
 0.468719	1.328735E-04
 0.458710	1.234436E-04
 0.448700	1.154175E-04
 0.438690	1.083679E-04
 0.428680	1.018982E-04
 0.418671	9.591675E-05
 0.408691	9.024048E-05
 0.398682	8.477783E-05
 0.388672	7.946777E-05
 0.378693	7.427979E-05
 0.368683	6.918335E-05
 0.358673	6.411743E-05
 0.348694	5.902100E-05
 0.338684	5.395508E-05
 0.328705	4.888611E-05
 0.318695	4.365845E-05
 0.308685	3.823853E-05
 0.298676	3.264465E-05
 0.288696	2.670288E-05
 0.278687	2.035828E-05
 0.268707	1.276245E-05
 0.258698	5.566406E-06
 0.248718	-2.949524E-06
 0.238708	-1.268921E-05
 0.228729	-2.384033E-05
 0.218750	-3.652649E-05
 0.208740	-5.111694E-05
 0.198761	-6.765747E-05
 0.188782	-8.621216E-05
 0.178772	-1.068726E-04
 0.168793	-1.294250E-04
 0.158783	-1.539001E-04
 0.148804	-1.798706E-04
 0.138794	-2.071838E-04
 0.128784	-2.353516E-04
 0.118805	-2.640076E-04
 0.108826	-2.927551E-04
 0.098816	-3.209534E-04
 0.088806	-3.481445E-04
 0.078857	-3.735046E-04
 0.068848	-3.964539E-04
 0.058838	-4.159241E-04
 0.048828	-4.307556E-04
 0.038806	-4.395447E-04
 0.028787	-4.406738E-04
 0.018765	-4.326782E-04
 0.008740	-4.156799E-04
 -0.001276	-3.917847E-04
 -0.011288	-3.648376E-04
 -0.021301	-3.385620E-04
 -0.031308	-3.151550E-04
 -0.041312	-2.951660E-04
 -0.051270	-2.783508E-04
 -0.061279	-2.641907E-04
 -0.071259	-2.521362E-04
 -0.081268	-2.419128E-04
 -0.091248	-2.330322E-04
 -0.101288	-2.253418E-04
 -0.111267	-2.185974E-04
 -0.121246	-2.126770E-04
 -0.131256	-2.074585E-04
 -0.141266	-2.027588E-04
 -0.151245	-1.985779E-04
 -0.161255	-1.947937E-04
 -0.171234	-1.914368E-04
 -0.181244	-1.883850E-04
 -0.191254	-1.856079E-04
 -0.201263	-1.831055E-04
 -0.211243	-1.808472E-04
 -0.221222	-1.788025E-04
 -0.231232	-1.769409E-04
 -0.241241	-1.752625E-04
 -0.251221	-1.737976E-04
 -0.261230	-1.724548E-04
 -0.271240	-1.712952E-04
 -0.281219	-1.702271E-04
 -0.291229	-1.693115E-04
 -0.297119	-1.667786E-04
 -0.287170	-8.197021E-05
 -0.277130	-4.931641E-05
 -0.267120	-3.679810E-05
 -0.257111	-3.125305E-05
 -0.247101	-2.834473E-05
 -0.237091	-2.649841E-05
 -0.227112	-2.514648E-05
 -0.217102	-2.368164E-05
 -0.207123	-2.314758E-05
 -0.197113	-2.246704E-05
 -0.187134	-2.186584E-05
 -0.177124	-2.125549E-05
 -0.167145	-2.074280E-05
 -0.157135	-2.028198E-05
 -0.147156	-1.983948E-05
 -0.137177	-1.947021E-05
 -0.127167	-1.915894E-05
 -0.117188	-1.882935E-05
 -0.107208	-1.852722E-05
 -0.097198	-1.818542E-05
 -0.087219	-1.787415E-05
 -0.077240	-1.749878E-05
 -0.067261	-1.713562E-05
 -0.057251	-1.668396E-05
 -0.047366	-1.605530E-05
 -0.037378	-1.530457E-05
 -0.027383	-1.429749E-05
 -0.017395	-1.301575E-05
 -0.007407	-1.136169E-05

 Potential	  Scan 4   
 0.002579	-9.158325E-06
 0.012561	-6.295776E-06
 0.022556	-2.471619E-06
 0.032529	2.550659E-06
 0.042514	9.109497E-06
 0.052551	1.753845E-05
 0.062500	2.820740E-05
 0.072479	4.139709E-05
 0.082489	5.718994E-05
 0.092468	7.577515E-05
 0.102448	9.698486E-05
 0.112427	1.205750E-04
 0.122406	1.463318E-04
 0.132385	1.738892E-04
 0.142365	2.029724E-04
 0.152344	2.332153E-04
 0.162354	2.641602E-04
 0.172333	2.953491E-04
 0.182312	3.263550E-04
 0.192322	3.569641E-04
 0.202332	3.858643E-04
 0.212311	4.130859E-04
 0.222290	4.376831E-04
 0.232300	4.588623E-04
 0.242279	4.755249E-04
 0.252289	4.866028E-04
 0.262268	4.908142E-04
 0.272278	4.871826E-04
 0.282288	4.754333E-04
 0.292267	4.565735E-04
 0.302246	4.330139E-04
 0.312256	4.078674E-04
 0.322235	3.837891E-04
 0.332245	3.621216E-04
 0.342224	3.432007E-04
 0.352203	3.267517E-04
 0.362183	3.125000E-04
 0.372162	2.999878E-04
 0.382172	2.889404E-04
 0.392151	2.790833E-04
 0.402130	2.701721E-04
 0.412109	2.621460E-04
 0.422089	2.547607E-04
 0.432068	2.479553E-04
 0.442078	2.416077E-04
 0.452057	2.356567E-04
 0.462036	2.299805E-04
 0.472015	2.245483E-04
 0.481995	2.192688E-04
 0.492004	2.141418E-04
 0.502319	2.091370E-04
 0.493927	1.700439E-04
 0.483917	1.480408E-04
 0.473907	1.343689E-04
 0.463898	1.240845E-04
 0.453918	1.156006E-04
 0.443909	1.081848E-04
 0.433899	1.015320E-04
 0.423889	9.539795E-05
 0.413879	8.963013E-05
 0.403900	8.413696E-05
 0.393890	7.879639E-05
 0.383881	7.360840E-05
 0.373901	6.854248E-05
 0.363892	6.347656E-05
 0.353882	5.844116E-05
 0.343903	5.340576E-05
 0.333893	4.841309E-05
 0.323914	4.325256E-05
 0.313904	3.798523E-05
 0.303894	3.253174E-05
 0.293915	2.681580E-05
 0.283905	2.074890E-05
 0.273895	1.347961E-05
 0.263916	6.799316E-06
 0.253937	-1.150818E-06
 0.243927	-1.018066E-05
 0.233917	-2.045898E-05
 0.223938	-3.222656E-05
 0.213959	-4.568176E-05
 0.203949	-6.112671E-05
 0.193970	-7.849121E-05
 0.183990	-9.793091E-05
 0.173981	-1.194153E-04
 0.164001	-1.428223E-04
 0.154022	-1.679077E-04
 0.144012	-1.945190E-04
 0.134003	-2.221985E-04
 0.124023	-2.506104E-04
 0.114014	-2.792969E-04
 0.104034	-3.078308E-04
 0.094055	-3.356323E-04
 0.084045	-3.619995E-04
 0.074066	-3.864441E-04
 0.064056	-4.079590E-04
 0.054047	-4.255066E-04
 0.044022	-4.378662E-04
 0.034012	-4.433899E-04
 0.023990	-4.405823E-04
 0.013965	-4.284973E-04
 0.003946	-4.079895E-04
 -0.006067	-3.822632E-04
 -0.016083	-3.553467E-04
 -0.026093	-3.302307E-04
 -0.036093	-3.083496E-04
 -0.046094	-2.898254E-04
 -0.056061	-2.742920E-04
 -0.066071	-2.611084E-04
 -0.076050	-2.499390E-04
 -0.086060	-2.403259E-04
 -0.096039	-2.320251E-04
 -0.106049	-2.247314E-04
 -0.116058	-2.183838E-04
 -0.126038	-2.127686E-04
 -0.136047	-2.077942E-04
 -0.146057	-2.033386E-04
 -0.156036	-1.993408E-04
 -0.166046	-1.957397E-04
 -0.176025	-1.925049E-04
 -0.186035	-1.896057E-04
 -0.196014	-1.869202E-04
 -0.206024	-1.845093E-04
 -0.216034	-1.823425E-04
 -0.226044	-1.803894E-04
 -0.236023	-1.786194E-04
 -0.246002	-1.770325E-04
 -0.256012	-1.755981E-04
 -0.266022	-1.742859E-04
 -0.276001	-1.731873E-04
 -0.286011	-1.721802E-04
 -0.295990	-1.713257E-04
 -0.292755	-1.222229E-04
 -0.282715	-6.530762E-05
 -0.272705	-4.459229E-05
 -0.262695	-3.611755E-05
 -0.252686	-3.209534E-05
 -0.242676	-2.978210E-05
 -0.232697	-2.819214E-05
 -0.222687	-2.698975E-05
 -0.212677	-2.554321E-05
 -0.202698	-2.510986E-05
 -0.192719	-2.448120E-05
 -0.182709	-2.388306E-05
 -0.172729	-2.333374E-05
 -0.162720	-2.284546E-05
 -0.152740	-2.239380E-05
 -0.142731	-2.198486E-05
 -0.132751	-2.162170E-05
 -0.122772	-2.126465E-05
