Date: 15-08-25
Time: 14:20:31 PM

Exp. Conditions:
Cyclic voltammetry
Start potential (V) = .0000
First vertex potential (V) = .5000
Second vertex potential (V) = -.3000
Step potential (V) = .02000
Scan rate (V/s) = 1.49880
Equilibration time (s) = 
Number of Data Points =  80 

 Potential	  Scan 1   
 -0.048584	-4.000549E-04
 -0.068604	-3.534546E-04
 -0.088623	-3.199768E-04
 -0.108673	-2.958374E-04
 -0.128693	-2.778931E-04
 -0.148712	-2.642212E-04
 -0.168732	-2.535400E-04
 -0.188751	-2.450867E-04
 -0.208771	-2.383118E-04
 -0.228790	-2.328796E-04
 -0.248810	-2.285461E-04
 -0.268829	-2.251587E-04
 -0.288818	-2.225342E-04
 -0.290466	-1.684570E-04
 -0.270416	-5.392456E-05
 -0.250366	-2.375793E-05
 -0.230316	-1.401062E-05
 -0.210297	-9.893799E-06
 -0.190277	-7.632446E-06
 -0.170258	-6.213379E-06
 -0.150269	-5.215454E-06
 -0.130249	-4.554443E-06
 -0.110229	-4.134216E-06
 -0.090240	-3.708191E-06
 -0.070251	-3.181763E-06
 -0.050232	-2.352295E-06
 -0.030325	-9.130859E-07
 -0.010303	1.822815E-06

 Potential	  Scan 3   
 0.009689	6.640625E-06
 0.029669	1.500854E-05
 0.049652	2.935791E-05
 0.069702	5.252380E-05
 0.089691	8.648682E-05
 0.109680	1.318054E-04
 0.129639	1.867981E-04
 0.149628	2.491455E-04
 0.169647	3.161316E-04
 0.189697	3.850708E-04
 0.209717	4.523010E-04
 0.229706	5.142212E-04
 0.249725	5.661011E-04
 0.269745	6.011963E-04
 0.289764	6.100464E-04
 0.309814	5.853271E-04
 0.329834	5.343628E-04
 0.349854	4.794922E-04
 0.369843	4.336853E-04
 0.389832	3.983459E-04
 0.409851	3.706970E-04
 0.429840	3.485413E-04
 0.449829	3.302612E-04
 0.469818	3.145447E-04
 0.489838	3.003540E-04
 0.494843	2.652283E-04
 0.474792	1.945801E-04
 0.454742	1.636353E-04
 0.434723	1.418762E-04
 0.414673	1.241455E-04
 0.394653	1.084290E-04
 0.374634	9.378052E-05
 0.354614	7.958984E-05
 0.334595	6.558228E-05
 0.314545	5.133057E-05
 0.294556	3.645630E-05
 0.274536	2.005005E-05
 0.254547	1.058960E-06
 0.234528	-2.203369E-05
 0.214539	-5.093384E-05
 0.194519	-8.721924E-05
 0.174530	-1.315002E-04
 0.154510	-1.834717E-04
 0.134521	-2.417908E-04
 0.114502	-3.042297E-04
 0.094482	-3.677979E-04
 0.074493	-4.291382E-04
 0.054443	-4.837646E-04
 0.034424	-5.255127E-04
 0.014346	-5.441284E-04
 -0.005728	-5.279541E-04
 -0.025818	-4.761658E-04
 -0.045850	-4.153442E-04
 -0.065857	-3.662415E-04
 -0.085876	-3.308411E-04
 -0.105896	-3.052673E-04
 -0.125916	-2.863770E-04
 -0.145935	-2.720337E-04
 -0.165955	-2.608948E-04
 -0.185974	-2.520447E-04
 -0.205994	-2.449646E-04
 -0.226013	-2.392578E-04
 -0.246033	-2.346802E-04
 -0.266052	-2.311096E-04
 -0.286072	-2.283325E-04
 -0.291992	-1.987305E-04
 -0.271942	-6.558228E-05
 -0.251892	-3.118591E-05
 -0.231842	-2.033081E-05
 -0.211823	-1.585388E-05
 -0.191803	-1.342468E-05
 -0.171783	-1.186218E-05
 -0.151764	-1.076355E-05
 -0.131744	-9.835815E-06
 -0.111725	-9.478760E-06
 -0.091736	-8.984375E-06
 -0.071747	-8.361816E-06
 -0.051727	-7.501221E-06
 -0.031827	-6.030273E-06
 -0.011832	-3.399048E-06

 Potential	  Scan 4   
 0.008185	1.314697E-06
 0.028174	9.548950E-06
 0.048157	2.362061E-05
 0.068207	4.632568E-05
 0.088165	7.992554E-05
 0.108154	1.248169E-04
 0.128143	1.794434E-04
 0.148132	2.414856E-04
 0.168121	3.082886E-04
 0.188171	3.772278E-04
 0.208191	4.445801E-04
 0.228180	5.068970E-04
 0.248199	5.593872E-04
 0.268219	5.950928E-04
 0.288269	6.054688E-04
 0.308289	5.822754E-04
 0.328339	5.322266E-04
 0.348328	4.769592E-04
 0.368347	4.306030E-04
 0.388336	3.947754E-04
 0.408325	3.667297E-04
 0.428314	3.442993E-04
 0.448334	3.258057E-04
 0.468323	3.099060E-04
 0.488312	2.956238E-04
 0.493347	2.605286E-04
 0.473297	1.900940E-04
 0.453247	1.592102E-04
 0.433228	1.375122E-04
 0.413177	1.198120E-04
 0.393158	1.041260E-04
 0.373108	8.947754E-05
 0.353119	7.534790E-05
 0.333099	6.130981E-05
 0.313080	4.714050E-05
 0.293060	3.217163E-05
 0.273041	1.567078E-05
 0.253021	-3.497314E-06
 0.233032	-2.680969E-05
 0.213013	-5.606079E-05
 0.193024	-9.265137E-05
 0.173035	-1.372986E-04
 0.153015	-1.896667E-04
 0.133026	-2.481995E-04
 0.113007	-3.106995E-04
 0.093018	-3.742065E-04
 0.072998	-4.352722E-04
 0.052948	-4.892883E-04
 0.032922	-5.300903E-04
 0.012857	-5.471802E-04
 -0.007230	-5.285645E-04
 -0.027298	-4.756165E-04
 -0.047345	-4.151917E-04
 -0.067352	-3.669739E-04
 -0.087372	-3.322144E-04
 -0.107391	-3.071289E-04
 -0.127411	-2.885437E-04
 -0.147430	-2.743835E-04
 -0.167450	-2.633667E-04
 -0.187469	-2.546082E-04
 -0.207489	-2.476196E-04
 -0.227509	-2.419739E-04
 -0.247528	-2.374573E-04
 -0.267548	-2.339172E-04
 -0.287567	-2.311707E-04
 -0.291138	-1.877747E-04
 -0.271088	-6.509399E-05
 -0.251038	-3.314514E-05
 -0.231018	-2.291870E-05
 -0.210968	-1.861572E-05
 -0.190948	-1.622620E-05
 -0.170929	-1.467896E-05
 -0.150940	-1.360168E-05
 -0.130920	-1.259155E-05
 -0.110901	-1.226501E-05
 -0.090912	-1.177063E-05
 -0.070892	-1.114197E-05
 -0.050903	-1.021423E-05
 -0.030981	-8.666992E-06
 -0.010986	-5.905151E-06

 Potential	  Scan 5   
 0.009006	-9.997559E-07
 0.029007	7.501221E-06
 0.048981	2.200623E-05
 0.069031	4.532471E-05
 0.088989	7.958984E-05
 0.108978	1.251221E-04
 0.128967	1.802368E-04
 0.148956	2.426453E-04
 0.168976	3.096313E-04
 0.188995	3.785095E-04
 0.209015	4.457092E-04
 0.229004	5.075073E-04
 0.249023	5.590820E-04
 0.269073	5.938721E-04
 0.289093	6.021118E-04
 0.309113	5.773926E-04
 0.329132	5.261230E-04
 0.349152	4.710999E-04
 0.369171	4.253540E-04
 0.389160	3.899841E-04
 0.409149	3.622437E-04
 0.429138	3.399963E-04
 0.449158	3.215942E-04
 0.469147	3.058167E-04
 0.489136	2.915955E-04
 0.494171	2.565918E-04
 0.474121	1.867371E-04
 0.454071	1.561584E-04
 0.434021	1.346741E-04
 0.414001	1.171265E-04
 0.393982	1.015625E-04
 0.373932	8.703613E-05
 0.353943	7.296753E-05
 0.333923	5.905151E-05
 0.313873	4.497070E-05
 0.293884	3.011475E-05
 0.273865	1.380615E-05
 0.253845	-5.111694E-06
 0.233856	-2.810059E-05
 0.213837	-5.694580E-05
 0.193848	-9.298706E-05
 0.173828	-1.371460E-04
 0.153839	-1.890259E-04
 0.133820	-2.471924E-04
 0.113800	-3.095093E-04
 0.093781	-3.730164E-04
 0.073792	-4.342346E-04
 0.053772	-4.887390E-04
 0.033734	-5.303955E-04
 0.013666	-5.490112E-04
 -0.006415	-5.325317E-04
 -0.026492	-4.809570E-04
 -0.046539	-4.203186E-04
 -0.066528	-3.713074E-04
 -0.086548	-3.359680E-04
 -0.106598	-3.104553E-04
 -0.126617	-2.915649E-04
 -0.146637	-2.772217E-04
 -0.166656	-2.660522E-04
 -0.186676	-2.572021E-04
 -0.206696	-2.500916E-04
 -0.226715	-2.443848E-04
 -0.246735	-2.397766E-04
 -0.266754	-2.361450E-04
 -0.286774	-2.333679E-04
 -0.292267	-2.013855E-04
 -0.272217	-6.997681E-05
 -0.252167	-3.607178E-05
 -0.232117	-2.531433E-05
 -0.212097	-2.081909E-05
 -0.192078	-1.839600E-05
 -0.172058	-1.679382E-05
 -0.152039	-1.568604E-05
 -0.132019	-1.461182E-05
 -0.112030	-1.429138E-05
 -0.092010	-1.376648E-05
 -0.072021	-1.311951E-05
 -0.052032	-1.221313E-05
 -0.032111	-1.068420E-05
 -0.012106	-7.962036E-06
