Date: 15-08-25
Time: 14:10:19 PM

Exp. Conditions:
Cyclic voltammetry
Start potential (V) = .0000
First vertex potential (V) = .5000
Second vertex potential (V) = -.3000
Step potential (V) = .00500
Scan rate (V/s) = .19994
Equilibration time (s) = 
Number of Data Points =  318 

 Potential	  Scan 1   
 0.002106	-1.015015E-05
 0.009634	-3.437805E-06
 0.014630	-2.571411E-06
 0.019623	-1.818542E-06
 0.024615	-9.759521E-07
 0.029605	-2.227783E-08
 0.034598	9.994507E-07
 0.039587	2.345276E-06
 0.044577	3.746948E-06
 0.049591	5.426025E-06
 0.054565	7.351685E-06
 0.059570	9.579468E-06
 0.064545	1.216125E-05
 0.069550	1.509705E-05
 0.074524	1.845093E-05
 0.079498	2.225647E-05
 0.084503	2.652893E-05
 0.089478	3.130188E-05
 0.094482	3.648071E-05
 0.099457	4.225769E-05
 0.104462	4.857788E-05
 0.109436	5.535889E-05
 0.114441	6.259155E-05
 0.119415	7.031250E-05
 0.124390	7.846069E-05
 0.129395	8.703613E-05
 0.134369	9.585571E-05
 0.139374	1.049805E-04
 0.144348	1.142883E-04
 0.149323	1.237793E-04
 0.154327	1.332703E-04
 0.159332	1.427307E-04
 0.164307	1.520691E-04
 0.169281	1.611938E-04
 0.174286	1.700134E-04
 0.179291	1.784363E-04
 0.184265	1.863403E-04
 0.189270	1.935730E-04
 0.194244	2.000122E-04
 0.199249	2.056274E-04
 0.204224	2.102051E-04
 0.209229	2.136536E-04
 0.214203	2.159119E-04
 0.219177	2.168274E-04
 0.224182	2.163391E-04
 0.229156	2.146301E-04
 0.234161	2.116394E-04
 0.239136	2.075195E-04
 0.244141	2.024841E-04
 0.249115	1.967773E-04
 0.254120	1.907043E-04
 0.259094	1.844788E-04
 0.264099	1.782837E-04
 0.269073	1.722412E-04
 0.274048	1.665344E-04
 0.279053	1.611023E-04
 0.284027	1.560669E-04
 0.289032	1.513367E-04
 0.294006	1.470032E-04
 0.298981	1.429443E-04
 0.303986	1.392212E-04
 0.308960	1.357422E-04
 0.313965	1.325073E-04
 0.318939	1.295166E-04
 0.323944	1.267090E-04
 0.328918	1.240540E-04
 0.333923	1.216125E-04
 0.338898	1.193237E-04
 0.343872	1.171265E-04
 0.348877	1.150513E-04
 0.353851	1.131287E-04
 0.358826	1.112671E-04
 0.363831	1.095276E-04
 0.368805	1.078491E-04
 0.373810	1.062622E-04
 0.378784	1.047058E-04
 0.383759	1.032410E-04
 0.388763	1.018372E-04
 0.393738	1.004639E-04
 0.398712	9.915161E-05
 0.403717	9.786987E-05
 0.408691	9.664917E-05
 0.413696	9.545898E-05
 0.418671	9.429932E-05
 0.423645	9.317017E-05
 0.428650	9.204102E-05
 0.433624	9.097290E-05
 0.438629	8.987427E-05
 0.443604	8.883667E-05
 0.448608	8.779907E-05
 0.453583	8.679199E-05
 0.458588	8.578491E-05
 0.463562	8.477783E-05
 0.468536	8.380127E-05
 0.473541	8.282471E-05
 0.478516	8.187866E-05
 0.483490	8.093262E-05
 0.488495	7.995605E-05
 0.493469	7.904053E-05
 0.496765	7.794189E-05
 0.491760	6.652832E-05
 0.486725	6.259155E-05
 0.481720	5.996704E-05
 0.476715	5.789185E-05
 0.471680	5.615234E-05
 0.466675	5.462646E-05
 0.461670	5.325317E-05
 0.456665	5.194092E-05
 0.451660	5.075073E-05
 0.446655	4.966125E-05
 0.441650	4.858704E-05
 0.436615	4.755554E-05
 0.431610	4.657593E-05
 0.426605	4.561157E-05
 0.421570	4.466858E-05
 0.416565	4.376831E-05
 0.411560	4.286499E-05
 0.406555	4.200439E-05
 0.401550	4.115601E-05
 0.396545	4.031982E-05
 0.391541	3.948669E-05
 0.386505	3.867493E-05
 0.381531	3.786316E-05
 0.376495	3.706665E-05
 0.371490	3.626404E-05
 0.366486	3.547058E-05
 0.361481	3.467407E-05
 0.356445	3.388672E-05
 0.351440	3.307800E-05
 0.346436	3.228149E-05
 0.341431	3.148193E-05
 0.336426	3.067932E-05
 0.331421	2.984924E-05
 0.326416	2.901306E-05
 0.321381	2.816162E-05
 0.316376	2.729492E-05
 0.311371	2.638550E-05
 0.306366	2.544556E-05
 0.301361	2.448425E-05
 0.296356	2.346802E-05
 0.291351	2.237854E-05
 0.286346	2.122498E-05
 0.281311	1.999817E-05
 0.276306	1.867981E-05
 0.271301	1.723022E-05
 0.266296	1.564636E-05
 0.261292	1.393738E-05
 0.256287	1.204224E-05
 0.251282	9.954834E-06
 0.246246	7.623291E-06
 0.241272	5.065918E-06
 0.236237	2.192078E-06
 0.231232	-9.658813E-07
 0.226227	-4.489136E-06
 0.221222	-8.325195E-06
 0.216217	-1.263123E-05
 0.211212	-1.736755E-05
 0.206207	-2.252197E-05
 0.201202	-2.810059E-05
 0.196198	-3.415527E-05
 0.191193	-4.067383E-05
 0.186188	-4.763489E-05
 0.181152	-5.505371E-05
 0.176147	-6.277466E-05
 0.171143	-7.083130E-05
 0.166138	-7.919312E-05
 0.161133	-8.782959E-05
 0.156128	-9.661865E-05
 0.151123	-1.055603E-04
 0.146118	-1.145325E-04
 0.141113	-1.234436E-04
 0.136078	-1.322021E-04
 0.131104	-1.407471E-04
 0.126068	-1.489563E-04
 0.121063	-1.566772E-04
 0.116058	-1.638794E-04
 0.111053	-1.703796E-04
 0.106049	-1.760559E-04
 0.101044	-1.807556E-04
 0.096039	-1.843567E-04
 0.091034	-1.867676E-04
 0.086029	-1.878662E-04
 0.081024	-1.875916E-04
 0.075989	-1.858826E-04
 0.071014	-1.828003E-04
 0.065979	-1.785278E-04
 0.060974	-1.734009E-04
 0.055939	-1.676025E-04
 0.050964	-1.613464E-04
 0.045926	-1.549988E-04
 0.040915	-1.487122E-04
 0.035895	-1.427002E-04
 0.030893	-1.369629E-04
 0.025876	-1.316223E-04
 0.020862	-1.266785E-04
 0.015857	-1.221008E-04
 0.010840	-1.178894E-04
 0.005847	-1.139221E-04
 0.000833	-1.103516E-04
 -0.004169	-1.070251E-04
 -0.009192	-1.039734E-04
 -0.014197	-1.010742E-04
 -0.019211	-9.848022E-05
 -0.024219	-9.597778E-05
 -0.029230	-9.371948E-05
 -0.034244	-9.155273E-05
 -0.039243	-8.950806E-05
 -0.044260	-8.767700E-05
