Date: 15-08-25
Time: 14:34:07 PM

Exp. Conditions:
Cyclic voltammetry
Start potential (V) = .0000
First vertex potential (V) = .5000
Second vertex potential (V) = -.3000
Step potential (V) = .00500
Scan rate (V/s) = .39987
Equilibration time (s) = 
Number of Data Points =  320 

 Potential	  Scan 1   
 0.002142	-6.820679E-06
 0.009708	5.746460E-06
 0.014694	7.015991E-06
 0.019690	8.053589E-06
 0.024680	9.167480E-06
 0.029678	1.041870E-05
 0.034671	1.182556E-05
 0.039661	1.342163E-05
 0.044662	1.528931E-05
 0.049652	1.746521E-05
 0.054657	1.997681E-05
 0.059662	2.296753E-05
 0.064667	2.634888E-05
 0.069672	3.032837E-05
 0.074646	3.491211E-05
 0.079620	4.013977E-05
 0.084625	4.609680E-05
 0.089630	5.276489E-05
 0.094604	6.030273E-05
 0.099609	6.869507E-05
 0.104614	7.788086E-05
 0.109589	8.792114E-05
 0.114594	9.881592E-05
 0.119568	1.105347E-04
 0.124573	1.230164E-04
 0.129547	1.361389E-04
 0.134552	1.499634E-04
 0.139526	1.642456E-04
 0.144531	1.790161E-04
 0.149506	1.941223E-04
 0.154510	2.093811E-04
 0.159515	2.247314E-04
 0.164490	2.400208E-04
 0.169495	2.550049E-04
 0.174469	2.696228E-04
 0.179443	2.837219E-04
 0.184448	2.970276E-04
 0.189453	3.094177E-04
 0.194458	3.208618E-04
 0.199432	3.307190E-04
 0.204407	3.390808E-04
 0.209412	3.457336E-04
 0.214386	3.504639E-04
 0.219391	3.532104E-04
 0.224365	3.538208E-04
 0.229370	3.522949E-04
 0.234375	3.487854E-04
 0.239349	3.433838E-04
 0.244324	3.363953E-04
 0.249329	3.282471E-04
 0.254333	3.191528E-04
 0.259308	3.096008E-04
 0.264313	2.998962E-04
 0.269287	2.902527E-04
 0.274292	2.809753E-04
 0.279266	2.721252E-04
 0.284271	2.637634E-04
 0.289246	2.558899E-04
 0.294250	2.485657E-04
 0.299225	2.417603E-04
 0.304230	2.353821E-04
 0.309204	2.294922E-04
 0.314209	2.239685E-04
 0.319183	2.188416E-04
 0.324188	2.140808E-04
 0.329193	2.095642E-04
 0.334167	2.053528E-04
 0.339172	2.013855E-04
 0.344147	1.976318E-04
 0.349152	1.940918E-04
 0.354126	1.907349E-04
 0.359131	1.875610E-04
 0.364105	1.845398E-04
 0.369110	1.816406E-04
 0.374084	1.788940E-04
 0.379089	1.762390E-04
 0.384064	1.737061E-04
 0.389069	1.712646E-04
 0.394073	1.689148E-04
 0.399048	1.666565E-04
 0.404053	1.644592E-04
 0.409027	1.623535E-04
 0.414001	1.603088E-04
 0.419006	1.582947E-04
 0.423981	1.563110E-04
 0.428986	1.543579E-04
 0.433990	1.524963E-04
 0.438965	1.506348E-04
 0.443970	1.488037E-04
 0.448944	1.470337E-04
 0.453949	1.452332E-04
 0.458923	1.434937E-04
 0.463928	1.417542E-04
 0.468903	1.400452E-04
 0.473907	1.383362E-04
 0.478882	1.366577E-04
 0.483887	1.350098E-04
 0.488861	1.333618E-04
 0.493866	1.317749E-04
 0.498840	1.301575E-04
 0.500488	1.222839E-04
 0.495087	1.095886E-04
 0.490082	1.042480E-04
 0.485077	1.003723E-04
 0.480072	9.722900E-05
 0.475067	9.448242E-05
 0.470062	9.204102E-05
 0.465057	8.978271E-05
 0.460052	8.770752E-05
 0.455048	8.572388E-05
 0.450043	8.386230E-05
 0.445038	8.203125E-05
 0.440033	8.029175E-05
 0.435028	7.861328E-05
 0.429993	7.696533E-05
 0.425018	7.534790E-05
 0.420013	7.376099E-05
 0.415009	7.217407E-05
 0.410004	7.061768E-05
 0.404999	6.909180E-05
 0.399994	6.756592E-05
 0.394989	6.604004E-05
 0.389984	6.454468E-05
 0.384979	6.301880E-05
 0.379974	6.149292E-05
 0.374969	5.996704E-05
 0.369965	5.841064E-05
 0.364960	5.688477E-05
 0.359955	5.535889E-05
 0.354980	5.380249E-05
 0.349976	5.221558E-05
 0.344940	5.062866E-05
 0.339966	4.904175E-05
 0.334961	4.738464E-05
 0.329956	4.568787E-05
 0.324951	4.396057E-05
 0.319946	4.218445E-05
 0.314941	4.037170E-05
 0.309937	3.747864E-05
 0.304932	3.635254E-05
 0.299927	3.434143E-05
 0.294922	3.222961E-05
 0.289917	2.998352E-05
 0.284912	2.762756E-05
 0.279907	2.510681E-05
 0.274902	2.240295E-05
 0.269928	1.952515E-05
 0.264923	1.641541E-05
 0.259918	1.301575E-05
 0.254913	9.341431E-06
 0.249908	5.310059E-06
 0.244904	9.121704E-07
 0.239899	-3.933411E-06
 0.234894	-9.231567E-06
 0.229889	-1.509094E-05
 0.224884	-2.149658E-05
 0.219879	-2.847900E-05
 0.214905	-3.612976E-05
 0.209900	-4.445801E-05
 0.204865	-5.343628E-05
 0.199890	-6.314087E-05
 0.194885	-7.354736E-05
 0.189880	-8.459473E-05
 0.184875	-9.628296E-05
 0.179871	-1.085815E-04
 0.174866	-1.213989E-04
 0.169861	-1.345825E-04
 0.164856	-1.481628E-04
 0.159851	-1.619568E-04
 0.154877	-1.759338E-04
 0.149872	-1.898804E-04
 0.144867	-2.036438E-04
 0.139862	-2.170410E-04
 0.134857	-2.299805E-04
 0.129852	-2.421875E-04
 0.124847	-2.535095E-04
 0.119843	-2.637634E-04
 0.114838	-2.727966E-04
 0.109833	-2.803040E-04
 0.104828	-2.861023E-04
 0.099854	-2.900391E-04
 0.094849	-2.919617E-04
 0.089844	-2.917480E-04
 0.084839	-2.892456E-04
 0.079834	-2.845154E-04
 0.074829	-2.778931E-04
 0.069824	-2.696533E-04
 0.064850	-2.603149E-04
 0.059845	-2.503967E-04
 0.054840	-2.403564E-04
 0.049835	-2.304077E-04
 0.044809	-2.208557E-04
 0.039807	-2.118225E-04
 0.034802	-2.033691E-04
 0.029803	-1.955261E-04
 0.024799	-1.882629E-04
 0.019791	-1.815796E-04
 0.014792	-1.753845E-04
 0.009787	-1.696777E-04
 0.004782	-1.643677E-04
 -0.000217	-1.595154E-04
 -0.005215	-1.548767E-04
 -0.010223	-1.507874E-04
 -0.015225	-1.468506E-04
 -0.020233	-1.432190E-04
 -0.025229	-1.398315E-04
 -0.030237	-1.366577E-04
 -0.035239	-1.336670E-04
 -0.040244	-1.309204E-04
 -0.045242	-1.282959E-04
 -0.050201	-1.258545E-04
 -0.055176	-1.235657E-04
 -0.060181	-1.213989E-04
 -0.065186	-1.193848E-04
 -0.070190	-1.174622E-04
 -0.075195	-1.156616E-04
 -0.080200	-1.138611E-04
 -0.085205	-1.122742E-04
 -0.090210	-1.107483E-04
 -0.095184	-1.092529E-04
 -0.100189	-1.078796E-04
 -0.105194	-1.065674E-04
 -0.110199	-1.052856E-04
 -0.115204	-1.040649E-04
 -0.120209	-1.029663E-04
 -0.125214	-1.018372E-04
 -0.130219	-1.007996E-04
 -0.135223	-9.979248E-05
 -0.140228	-9.884644E-05
 -0.145203	-9.793091E-05
 -0.150208	-9.704590E-05
 -0.155212	-9.619141E-05
 -0.160217	-9.539795E-05
 -0.165222	-9.460449E-05
 -0.170227	-9.390259E-05
 -0.175232	-9.317017E-05
 -0.180206	-9.246826E-05
 -0.185211	-9.179688E-05
 -0.190216	-9.118652E-05
 -0.195221	-9.057617E-05
 -0.200226	-8.999634E-05
 -0.205231	-8.944702E-05
 -0.210236	-8.886719E-05
 -0.215240	-8.837891E-05
 -0.220215	-8.786011E-05
 -0.225220	-8.740234E-05
 -0.230225	-8.697510E-05
 -0.235229	-8.654785E-05
 -0.240234	-8.609009E-05
 -0.245239	-8.566284E-05
 -0.250244	-8.532715E-05
 -0.255249	-8.496094E-05
 -0.260254	-8.462524E-05
 -0.265259	-8.425903E-05
 -0.270264	-8.395386E-05
 -0.275238	-8.364868E-05
 -0.280243	-8.337402E-05
 -0.285248	-8.312988E-05
 -0.290253	-8.288574E-05
 -0.295227	-8.267212E-05
 -0.298279	-8.139038E-05
 -0.293304	-3.530273E-05
 -0.288300	-2.868347E-05
 -0.283295	-2.708130E-05
 -0.278320	-2.620544E-05
 -0.273315	-2.553406E-05
 -0.268341	-2.503357E-05
 -0.263336	-2.459717E-05
 -0.258331	-2.413940E-05
 -0.253357	-2.375488E-05
 -0.248352	-2.341919E-05
 -0.243347	-2.307129E-05
 -0.238373	-2.273865E-05
 -0.233368	-2.243042E-05
 -0.228363	-2.217712E-05
 -0.223389	-2.191772E-05
 -0.218384	-2.169495E-05
 -0.213379	-2.143860E-05
 -0.208405	-2.119751E-05
