Date: 15-08-25
Time: 14:06:47 PM

Exp. Conditions:
Cyclic voltammetry
Start potential (V) = .0000
First vertex potential (V) = .5000
Second vertex potential (V) = -.3000
Step potential (V) = .00500
Scan rate (V/s) = .09998
Equilibration time (s) = 
Number of Data Points =  320 

 Potential	  Scan 1   
 0.002109	-1.027222E-05
 0.009598	-7.501221E-06
 0.014578	-7.006836E-06
 0.019556	-6.536865E-06
 0.024533	-6.039429E-06
 0.029510	-5.462646E-06
 0.034488	-4.806213E-06
 0.039465	-4.042969E-06
 0.044446	-3.149109E-06
 0.049408	-2.125549E-06
 0.054413	-9.143066E-07
 0.059387	4.846191E-07
 0.064362	2.204285E-06
 0.069336	4.106140E-06
 0.074310	6.286621E-06
 0.079285	8.810425E-06
 0.084259	1.168823E-05
 0.089233	1.493835E-05
 0.094208	1.858826E-05
 0.099182	2.266846E-05
 0.104156	2.715454E-05
 0.109131	3.209534E-05
 0.114105	3.734741E-05
 0.119080	4.307861E-05
 0.124054	4.920959E-05
 0.129028	5.563354E-05
 0.134003	6.237793E-05
 0.139008	6.942749E-05
 0.143951	7.659912E-05
 0.148926	8.389282E-05
 0.153931	9.121704E-05
 0.158905	9.848022E-05
 0.163879	1.055908E-04
 0.168854	1.124878E-04
 0.173828	1.190186E-04
 0.178802	1.250610E-04
 0.183777	1.306152E-04
 0.188751	1.354065E-04
 0.193726	1.394958E-04
 0.198700	1.427002E-04
 0.203674	1.448975E-04
 0.208649	1.461182E-04
 0.213623	1.463013E-04
 0.218597	1.454468E-04
 0.223572	1.436157E-04
 0.228546	1.409302E-04
 0.233521	1.375427E-04
 0.238495	1.336670E-04
 0.243469	1.294556E-04
 0.248444	1.251221E-04
 0.253418	1.207581E-04
 0.258423	1.165161E-04
 0.263397	1.123962E-04
 0.268372	1.085205E-04
 0.273346	1.048584E-04
 0.278320	1.014709E-04
 0.283295	9.826660E-05
 0.288269	9.530640E-05
 0.293243	9.259033E-05
 0.298218	9.002686E-05
 0.303192	8.764648E-05
 0.308136	8.544922E-05
 0.313141	8.337402E-05
 0.318115	8.142090E-05
 0.323090	7.962036E-05
 0.328064	7.791138E-05
 0.333038	7.632446E-05
 0.338013	7.482910E-05
 0.342987	7.339478E-05
 0.347961	7.202148E-05
 0.352936	7.077026E-05
 0.357910	6.954956E-05
 0.362885	6.838989E-05
 0.367859	6.726074E-05
 0.372833	6.619263E-05
 0.377808	6.518555E-05
 0.382782	6.451416E-05
 0.387756	6.335449E-05
 0.392731	6.237793E-05
 0.397705	6.152344E-05
 0.402679	6.066895E-05
 0.407623	5.984497E-05
 0.412628	5.905151E-05
 0.417572	5.825806E-05
 0.422546	5.749512E-05
 0.427521	5.676270E-05
 0.432495	5.606079E-05
 0.437469	5.535889E-05
 0.442474	5.468750E-05
 0.447418	5.398560E-05
 0.452393	5.334473E-05
 0.457367	5.270386E-05
 0.462341	5.206299E-05
 0.467316	5.142212E-05
 0.472290	5.081177E-05
 0.477264	5.020142E-05
