Date: 15-08-25
Time: 14:50:06 PM

Exp. Conditions:
Cyclic voltammetry
Start potential (V) = .0000
First vertex potential (V) = .5000
Second vertex potential (V) = -.3000
Step potential (V) = .00500
Scan rate (V/s) = .19995
Equilibration time (s) = 
Number of Data Points =  320 

 Potential	  Scan 1   
 0.002121	-9.387207E-06
 0.009607	-8.013916E-06
 0.014584	-7.617188E-06
 0.019562	-7.305908E-06
 0.024539	-6.982422E-06
 0.029517	-6.515503E-06
 0.034494	-6.045532E-06
 0.039468	-5.523682E-06
 0.044446	-4.882813E-06
 0.049408	-4.140320E-06
 0.054413	-3.279419E-06
 0.059387	-2.267151E-06
 0.064362	-1.058350E-06
 0.069336	3.732300E-07
 0.074310	2.134399E-06
 0.079285	4.140625E-06
 0.084259	6.454468E-06
 0.089233	9.170532E-06
 0.094208	1.235046E-05
 0.099213	1.603394E-05
 0.104156	2.017212E-05
 0.109131	2.496033E-05
 0.114136	3.041382E-05
 0.119080	3.636475E-05
 0.124084	4.308472E-05
 0.129059	5.032349E-05
 0.134033	5.819702E-05
 0.139008	6.671143E-05
 0.143982	7.589722E-05
 0.148926	8.486938E-05
 0.153931	9.411621E-05
 0.158905	1.033325E-04
 0.163879	1.123047E-04
 0.168854	1.209412E-04
 0.173828	1.288452E-04
 0.178802	1.359253E-04
 0.183777	1.420898E-04
 0.188751	1.470032E-04
 0.193726	1.507568E-04
 0.198700	1.530457E-04
 0.203674	1.541138E-04
 0.208649	1.538391E-04
 0.213623	1.525269E-04
 0.218597	1.501770E-04
 0.223572	1.470642E-04
 0.228546	1.433411E-04
 0.233521	1.392517E-04
 0.238495	1.349182E-04
 0.243469	1.304932E-04
 0.248444	1.260376E-04
 0.253418	1.217346E-04
 0.258392	1.176147E-04
 0.263367	1.136169E-04
 0.268311	1.098633E-04
 0.273285	1.063232E-04
 0.278259	1.029358E-04
 0.283234	9.982300E-05
 0.288208	9.686279E-05
 0.293182	9.411621E-05
 0.298157	9.155273E-05
 0.303131	8.914185E-05
 0.308105	8.688354E-05
 0.313080	8.477783E-05
 0.318085	8.276367E-05
 0.323029	8.087158E-05
 0.328003	7.910156E-05
 0.332977	7.742310E-05
 0.337952	7.583618E-05
 0.342926	7.434082E-05
 0.347900	7.287598E-05
 0.352875	7.153320E-05
 0.357849	7.022095E-05
 0.362823	6.896973E-05
 0.367798	6.777954E-05
 0.372772	6.661987E-05
 0.377747	6.552124E-05
 0.382721	6.445313E-05
 0.387695	6.344604E-05
 0.392670	6.243896E-05
 0.397644	6.149292E-05
 0.402618	6.054688E-05
 0.407593	5.966187E-05
 0.412567	5.877686E-05
 0.417511	5.792236E-05
 0.422485	5.709839E-05
 0.427460	5.627441E-05
 0.432434	5.548096E-05
 0.437408	5.471802E-05
 0.442383	5.395508E-05
 0.447357	5.322266E-05
 0.452332	5.249023E-05
 0.457306	5.175781E-05
 0.462280	5.108643E-05
 0.467255	5.038452E-05
 0.472229	4.971313E-05
 0.477203	4.909363E-05
 0.482178	4.845886E-05
 0.487152	4.782410E-05
 0.492126	4.722290E-05
 0.497101	4.662781E-05
 0.499298	4.476318E-05
 0.494293	4.040833E-05
 0.489258	3.892822E-05
 0.484253	3.781433E-05
 0.479248	3.688660E-05
 0.474213	3.605957E-05
 0.469208	3.528748E-05
 0.464203	3.456726E-05
 0.459167	3.389587E-05
 0.454163	3.323975E-05
 0.449158	3.261719E-05
 0.444122	3.199463E-05
 0.439117	3.140869E-05
 0.434082	3.082275E-05
 0.429077	3.025208E-05
 0.424072	2.968445E-05
 0.419067	2.912903E-05
 0.414032	2.857361E-05
 0.409027	2.801819E-05
 0.404022	2.746582E-05
 0.398987	2.691040E-05
 0.393982	2.635498E-05
 0.388977	2.580872E-05
 0.383942	2.524414E-05
 0.378937	2.467651E-05
 0.373932	2.410583E-05
 0.368896	2.353516E-05
 0.363892	2.295227E-05
 0.358887	2.235413E-05
 0.353851	2.174683E-05
 0.348846	2.113342E-05
 0.343842	2.048950E-05
 0.338837	1.983948E-05
 0.333832	1.914673E-05
 0.328796	1.846924E-05
 0.323792	1.774597E-05
 0.318787	1.701965E-05
 0.313782	1.622314E-05
 0.308746	1.540222E-05
 0.303741	1.454163E-05
 0.298737	1.359558E-05
 0.293732	1.261902E-05
 0.288696	1.156006E-05
 0.283691	1.040649E-05
 0.278687	9.146118E-06
 0.273682	7.736206E-06
 0.268646	6.204224E-06
 0.263641	4.492188E-06
 0.258636	2.584534E-06
 0.253601	4.284668E-07
 0.248596	-1.973877E-06
 0.243591	-4.711914E-06
 0.238556	-7.812500E-06
 0.233551	-1.130676E-05
 0.228546	-1.521606E-05
 0.223541	-1.964111E-05
 0.218536	-2.457275E-05
 0.213501	-3.006592E-05
 0.208496	-3.605957E-05
 0.203491	-4.268494E-05
 0.198486	-4.968262E-05
 0.193451	-5.737305E-05
 0.188446	-6.530762E-05
 0.183411	-7.366943E-05
 0.178406	-8.212280E-05
 0.173401	-9.066772E-05
 0.168396	-9.884644E-05
 0.163391	-1.069641E-04
 0.158356	-1.144409E-04
 0.153351	-1.211243E-04
 0.148346	-1.268921E-04
 0.143341	-1.315613E-04
 0.138336	-1.351624E-04
 0.133301	-1.374512E-04
 0.128296	-1.383362E-04
 0.123291	-1.380615E-04
 0.118286	-1.365356E-04
 0.113281	-1.339722E-04
 0.108246	-1.304932E-04
 0.103241	-1.264648E-04
 0.098236	-1.222534E-04
 0.093231	-1.177368E-04
 0.088226	-1.131592E-04
 0.083191	-1.087646E-04
 0.078186	-1.044617E-04
 0.073181	-1.004028E-04
 0.068176	-9.652710E-05
 0.063171	-9.292603E-05
 0.058136	-8.953857E-05
 0.053131	-8.639526E-05
 0.048114	-8.337402E-05
 0.043100	-8.068848E-05
 0.038089	-7.815552E-05
 0.033078	-7.577515E-05
 0.028064	-7.351685E-05
 0.023053	-7.147217E-05
 0.018042	-6.951904E-05
 0.013028	-6.771851E-05
 0.008026	-6.604004E-05
 0.003003	-6.448364E-05
 -0.002008	-6.292725E-05
 -0.007019	-6.158447E-05
 -0.012033	-6.024170E-05
 -0.017047	-5.895996E-05
 -0.022061	-5.783081E-05
 -0.027072	-5.670166E-05
 -0.032083	-5.566406E-05
 -0.037094	-5.468750E-05
 -0.042105	-5.374146E-05
 -0.047116	-5.285645E-05
 -0.052063	-5.200195E-05
 -0.057098	-5.117798E-05
 -0.062103	-5.041504E-05
 -0.067108	-4.974365E-05
 -0.072113	-4.898682E-05
 -0.077148	-4.833984E-05
 -0.082153	-4.769287E-05
 -0.087158	-4.708557E-05
 -0.092163	-4.653015E-05
 -0.097168	-4.597473E-05
 -0.102173	-4.544983E-05
 -0.107178	-4.492493E-05
 -0.112213	-4.445190E-05
 -0.117218	-4.397888E-05
 -0.122223	-4.353333E-05
 -0.127228	-4.309387E-05
 -0.132233	-4.268188E-05
 -0.137238	-4.226990E-05
 -0.142273	-4.180908E-05
 -0.147278	-4.147949E-05
 -0.152283	-4.108887E-05
 -0.157288	-4.075928E-05
 -0.162292	-4.042664E-05
 -0.167297	-4.010010E-05
 -0.172333	-3.976135E-05
 -0.177338	-3.946533E-05
 -0.182343	-3.916931E-05
 -0.187347	-3.888550E-05
 -0.192352	-3.858337E-05
 -0.197357	-3.833618E-05
 -0.202393	-3.803101E-05
 -0.207367	-3.780518E-05
 -0.212372	-3.755798E-05
 -0.217407	-3.734131E-05
 -0.222412	-3.712769E-05
 -0.227417	-3.692627E-05
 -0.232422	-3.666687E-05
 -0.237427	-3.648987E-05
 -0.242432	-3.627930E-05
 -0.247467	-3.611755E-05
 -0.252472	-3.592529E-05
 -0.257477	-3.575134E-05
 -0.262482	-3.556824E-05
 -0.267487	-3.535767E-05
 -0.272491	-3.519592E-05
 -0.277496	-3.511963E-05
 -0.282501	-3.494873E-05
 -0.287506	-3.483582E-05
 -0.292511	-3.466492E-05
 -0.297516	-3.461914E-05
 -0.293823	-2.096252E-05
 -0.288849	-2.044678E-05
 -0.283844	-2.005615E-05
 -0.278870	-1.976929E-05
 -0.273895	-1.953125E-05
 -0.268921	-1.930847E-05
 -0.263947	-1.907043E-05
 -0.258942	-1.893616E-05
 -0.253967	-1.871643E-05
 -0.248993	-1.857300E-05
 -0.244019	-1.839600E-05
 -0.239044	-1.822205E-05
 -0.234070	-1.807556E-05
 -0.229065	-1.791992E-05
 -0.224091	-1.777649E-05
 -0.219116	-1.763611E-05
 -0.214142	-1.750183E-05
 -0.209167	-1.738586E-05
 -0.204193	-1.725769E-05
 -0.199219	-1.714478E-05
 -0.194244	-1.701355E-05
 -0.189240	-1.687927E-05
 -0.184265	-1.676025E-05
 -0.179291	-1.669617E-05
 -0.174316	-1.656799E-05
 -0.169342	-1.646423E-05
 -0.164337	-1.635742E-05
 -0.159363	-1.626282E-05
 -0.154388	-1.615601E-05
 -0.149414	-1.605530E-05
