Date: 15-08-25
Time: 14:16:17 PM

Exp. Conditions:
Cyclic voltammetry
Start potential (V) = .0000
First vertex potential (V) = .5000
Second vertex potential (V) = -.3000
Step potential (V) = .00800
Scan rate (V/s) = .60006
Equilibration time (s) = 
Number of Data Points =  199 

 Potential	  Scan 1   
 0.003207	-5.993652E-06
 0.015295	1.600342E-05
 0.023303	1.943970E-05
 0.031311	2.247009E-05
 0.039307	2.592773E-05
 0.047287	3.017578E-05
 0.055328	3.540649E-05
 0.063324	4.183655E-05
 0.071289	4.959106E-05
 0.079285	5.892944E-05
 0.087250	6.982422E-05
 0.095245	8.233643E-05
 0.103210	9.646606E-05
 0.111206	1.121216E-04
 0.119171	1.292114E-04
 0.127167	1.475830E-04
 0.135162	1.670837E-04
 0.143158	1.874390E-04
 0.151154	2.084961E-04
 0.159149	2.300110E-04
 0.167145	2.516174E-04
 0.175110	2.731628E-04
 0.183105	2.943115E-04
 0.191101	3.147278E-04
 0.199097	3.343506E-04
 0.207092	3.521423E-04
 0.215057	3.680420E-04
 0.223083	3.815308E-04
 0.231049	3.919983E-04
 0.239044	3.988953E-04
 0.247040	4.016113E-04
 0.255035	3.997498E-04
 0.263031	3.931274E-04
 0.270996	3.822327E-04
 0.279022	3.679199E-04
 0.287018	3.518372E-04
 0.294983	3.352356E-04
 0.302979	3.193359E-04
 0.310974	3.046875E-04
 0.318939	2.915955E-04
 0.326935	2.799683E-04
 0.334930	2.696838E-04
 0.342896	2.605286E-04
 0.350891	2.523499E-04
 0.358887	2.449646E-04
 0.366852	2.382813E-04
 0.374847	2.322388E-04
 0.382843	2.266235E-04
 0.390839	2.214661E-04
 0.398804	2.166748E-04
 0.406799	2.121887E-04
 0.414764	2.079468E-04
 0.422760	2.039490E-04
 0.430756	2.001038E-04
 0.438751	1.964417E-04
 0.446716	1.928711E-04
 0.454712	1.893921E-04
 0.462708	1.860046E-04
 0.470703	1.826782E-04
 0.478668	1.794128E-04
 0.486664	1.761475E-04
 0.494629	1.729431E-04
 0.496674	1.615295E-04
 0.488647	1.370239E-04
 0.480621	1.263733E-04
 0.472626	1.189270E-04
 0.464600	1.129456E-04
 0.456635	1.078491E-04
 0.448608	1.033630E-04
 0.440613	9.927368E-05
 0.432587	9.548950E-05
 0.424591	9.191895E-05
 0.416595	8.850098E-05
 0.408569	8.523560E-05
 0.400574	8.206177E-05
 0.392578	7.897949E-05
 0.384583	7.592773E-05
 0.376587	7.293701E-05
 0.368561	6.997681E-05
 0.360565	6.704712E-05
 0.352570	6.411743E-05
 0.344574	6.115723E-05
 0.336578	5.819702E-05
 0.328583	5.520630E-05
 0.320587	5.215454E-05
 0.312561	4.909363E-05
 0.304565	4.579773E-05
 0.296570	4.238281E-05
 0.288574	3.874817E-05
 0.280579	3.484497E-05
 0.272583	3.061523E-05
 0.264587	2.550659E-05
 0.256592	2.058716E-05
 0.248596	1.482849E-05
 0.240570	8.309937E-06
 0.232574	9.252930E-07
 0.224609	-7.476807E-06
 0.216583	-1.697998E-05
 0.208588	-2.767944E-05
 0.200623	-3.964539E-05
 0.192627	-5.294800E-05
 0.184631	-6.750488E-05
 0.176636	-8.334351E-05
 0.168610	-1.003113E-04
 0.160645	-1.183167E-04
 0.152618	-1.371765E-04
 0.144623	-1.567383E-04
 0.136627	-1.766663E-04
 0.128632	-1.968079E-04
 0.120636	-2.168579E-04
 0.112640	-2.365112E-04
 0.104645	-2.553711E-04
 0.096649	-2.731628E-04
 0.088654	-2.893066E-04
 0.080658	-3.034363E-04
 0.072632	-3.148499E-04
 0.064636	-3.229065E-04
 0.056610	-3.269348E-04
 0.048611	-3.260803E-04
 0.040598	-3.199768E-04
 0.032587	-3.088684E-04
 0.024573	-2.938538E-04
 0.016568	-2.766418E-04
 0.008560	-2.590942E-04
 0.000546	-2.425842E-04
 -0.007462	-2.277832E-04
 -0.015463	-2.147522E-04
 -0.023468	-2.034302E-04
 -0.031470	-1.935730E-04
 -0.039474	-1.849670E-04
 -0.047470	-1.773987E-04
 -0.055420	-1.707458E-04
 -0.063446	-1.647949E-04
 -0.071442	-1.595154E-04
 -0.079437	-1.547852E-04
 -0.087433	-1.505432E-04
 -0.095428	-1.466675E-04
 -0.103424	-1.431885E-04
 -0.111420	-1.400146E-04
 -0.119415	-1.370850E-04
 -0.127411	-1.344910E-04
 -0.135437	-1.320190E-04
 -0.143433	-1.297607E-04
 -0.151428	-1.276855E-04
 -0.159424	-1.257629E-04
 -0.167419	-1.239929E-04
 -0.175415	-1.222839E-04
 -0.183411	-1.207581E-04
 -0.191437	-1.192932E-04
 -0.199432	-1.179810E-04
 -0.207428	-1.167297E-04
 -0.215424	-1.155701E-04
 -0.223419	-1.145020E-04
 -0.231415	-1.134949E-04
 -0.239410	-1.125488E-04
 -0.247406	-1.117249E-04
 -0.255402	-1.109314E-04
 -0.263428	-1.101990E-04
 -0.271423	-1.095581E-04
 -0.279419	-1.089478E-04
 -0.287415	-1.084290E-04
 -0.295410	-1.079407E-04
 -0.294952	-8.108521E-05
 -0.286957	-3.932495E-05
 -0.278931	-2.788086E-05
