Date: 15-08-25
Time: 14:29:28 PM

Exp. Conditions:
Cyclic voltammetry
Start potential (V) = .0000
First vertex potential (V) = .5000
Second vertex potential (V) = -.3000
Step potential (V) = .00500
Scan rate (V/s) = .09998
Equilibration time (s) = 
Number of Data Points =  319 

 Potential	  Scan 1   
 0.002121	-9.887695E-06
 0.009604	-7.928467E-06
 0.014584	-7.504272E-06
 0.019562	-7.116699E-06
 0.024539	-6.668091E-06
 0.029517	-6.207275E-06
 0.034494	-5.645752E-06
 0.039474	-4.992676E-06
 0.044449	-4.253540E-06
 0.049408	-3.356934E-06
 0.054413	-2.314758E-06
 0.059387	-1.105347E-06
 0.064362	3.247070E-07
 0.069366	2.119446E-06
 0.074341	4.093933E-06
 0.079285	6.396484E-06
 0.084290	9.075928E-06
 0.089264	1.217651E-05
 0.094238	1.571960E-05
 0.099213	1.977234E-05
 0.104187	2.437744E-05
 0.109161	2.948608E-05
 0.114136	3.517761E-05
 0.119110	4.130554E-05
 0.124084	4.812317E-05
 0.129059	5.538940E-05
 0.134033	6.317139E-05
 0.139008	7.135010E-05
 0.143982	7.983398E-05
 0.148956	8.856201E-05
 0.153931	9.732056E-05
 0.158905	1.060791E-04
 0.163879	1.146240E-04
 0.168854	1.228638E-04
 0.173828	1.305847E-04
 0.178802	1.376648E-04
 0.183777	1.438904E-04
 0.188751	1.492310E-04
 0.193726	1.534729E-04
 0.198700	1.564636E-04
 0.203674	1.582642E-04
 0.208649	1.587830E-04
 0.213623	1.581421E-04
 0.218597	1.563416E-04
 0.223572	1.536255E-04
 0.228546	1.501465E-04
 0.233521	1.460876E-04
 0.238495	1.416626E-04
 0.243469	1.370544E-04
 0.248444	1.324158E-04
 0.253418	1.278381E-04
 0.258392	1.233826E-04
 0.263367	1.191406E-04
 0.268341	1.151123E-04
 0.273315	1.113281E-04
 0.278290	1.077881E-04
 0.283264	1.044617E-04
 0.288239	1.013794E-04
 0.293213	9.848022E-05
 0.298157	9.579468E-05
 0.303162	9.326172E-05
 0.308105	9.091187E-05
 0.313110	8.871460E-05
 0.318085	8.663940E-05
 0.323059	8.468628E-05
 0.328033	8.285522E-05
 0.333008	8.111572E-05
 0.337952	7.946777E-05
 0.342957	7.794189E-05
 0.347900	7.647705E-05
 0.352875	7.507324E-05
 0.357849	7.373047E-05
 0.362823	7.247925E-05
 0.367798	7.122803E-05
 0.372772	7.006836E-05
 0.377747	6.896973E-05
 0.382721	6.790161E-05
 0.387695	6.683350E-05
 0.392670	6.582642E-05
 0.397644	6.488037E-05
 0.402618	6.393433E-05
 0.407593	6.301880E-05
 0.412567	6.213379E-05
 0.417542	6.127930E-05
 0.422516	6.042480E-05
 0.427490	5.963135E-05
 0.432465	5.883789E-05
 0.437439	5.804443E-05
 0.442413	5.728149E-05
 0.447388	5.651855E-05
 0.452362	5.581665E-05
 0.457336	5.508423E-05
 0.462311	5.438232E-05
 0.467285	5.368042E-05
 0.472229	5.300903E-05
 0.477203	5.233765E-05
 0.482178	5.166626E-05
 0.487152	5.105591E-05
 0.492126	5.041504E-05
 0.497101	4.977417E-05
 0.498352	4.650269E-05
 0.493317	4.248657E-05
 0.488312	4.079895E-05
 0.483307	3.955994E-05
 0.478271	3.852844E-05
 0.473267	3.761292E-05
 0.468231	3.677673E-05
 0.463226	3.600464E-05
 0.458221	3.527527E-05
 0.453217	3.457336E-05
 0.448181	3.390808E-05
 0.443176	3.325195E-05
 0.438171	3.262634E-05
 0.433136	3.200684E-05
 0.428131	3.141174E-05
 0.423096	3.082886E-05
 0.418091	3.024902E-05
 0.413086	2.967834E-05
 0.408051	2.911072E-05
 0.403046	2.855225E-05
 0.398041	2.799377E-05
 0.393036	2.745056E-05
 0.388031	2.689819E-05
 0.382996	2.635193E-05
 0.377991	2.580261E-05
 0.372986	2.524719E-05
 0.367950	2.471313E-05
 0.362946	2.415161E-05
 0.357941	2.359924E-05
 0.352905	2.303162E-05
 0.347900	2.246704E-05
 0.342896	2.189331E-05
 0.337891	2.130127E-05
 0.332886	2.070313E-05
 0.327850	2.008362E-05
 0.322845	1.944580E-05
 0.317841	1.879272E-05
 0.312836	1.810303E-05
 0.307800	1.737366E-05
 0.302795	1.661682E-05
 0.297760	1.579590E-05
 0.292755	1.492615E-05
 0.287750	1.398315E-05
 0.282745	1.295166E-05
 0.277740	1.182556E-05
 0.272705	1.058044E-05
 0.267700	9.204102E-06
 0.262695	7.641602E-06
 0.257690	5.914307E-06
 0.252655	3.963318E-06
 0.247650	1.738892E-06
 0.242645	-7.376099E-07
 0.237610	-3.564453E-06
 0.232605	-6.735229E-06
 0.227600	-1.033325E-05
 0.222595	-1.435852E-05
 0.217590	-1.884766E-05
 0.212555	-2.382202E-05
 0.207550	-2.929688E-05
 0.202545	-3.528137E-05
 0.197540	-4.178467E-05
