Date: 15-08-25
Time: 14:37:49 PM

Exp. Conditions:
Cyclic voltammetry
Start potential (V) = .0000
First vertex potential (V) = .5000
Second vertex potential (V) = -.3000
Step potential (V) = .00800
Scan rate (V/s) = .70003
Equilibration time (s) = 
Number of Data Points =  200 

 Potential	  Scan 1   
 0.003284	-2.609253E-06
 0.015387	2.061768E-05
 0.023383	2.349548E-05
 0.031366	2.635193E-05
 0.039359	2.981567E-05
 0.047348	3.415527E-05
 0.055359	3.960266E-05
 0.063354	4.646606E-05
 0.071350	5.499268E-05
 0.079346	6.552124E-05
 0.087311	7.821655E-05
 0.095306	9.335327E-05
 0.103302	1.109619E-04
 0.111298	1.310120E-04
 0.119263	1.533813E-04
 0.127258	1.779480E-04
 0.135254	2.043457E-04
 0.143250	2.322998E-04
 0.151215	2.613220E-04
 0.159210	2.910767E-04
 0.167206	3.209229E-04
 0.175171	3.504028E-04
 0.183167	3.788147E-04
 0.191162	4.054871E-04
 0.199127	4.296265E-04
 0.207123	4.505615E-04
 0.215088	4.672852E-04
 0.223083	4.790344E-04
 0.231079	4.849548E-04
 0.239075	4.845276E-04
 0.247040	4.776917E-04
 0.255035	4.651184E-04
 0.263031	4.480896E-04
 0.271027	4.284363E-04
 0.278992	4.080505E-04
 0.286987	3.882141E-04
 0.294983	3.697815E-04
 0.302948	3.530884E-04
 0.310944	3.381958E-04
 0.318939	3.249207E-04
 0.326904	3.130798E-04
 0.334900	3.024902E-04
 0.342896	2.929382E-04
 0.350891	2.842712E-04
 0.358856	2.763977E-04
 0.366852	2.691650E-04
 0.374817	2.625427E-04
 0.382813	2.563477E-04
 0.390808	2.506104E-04
 0.398773	2.452393E-04
 0.406769	2.402039E-04
 0.414764	2.353821E-04
 0.422729	2.308044E-04
 0.430725	2.264099E-04
 0.438721	2.221680E-04
 0.446686	2.179871E-04
 0.454681	2.139587E-04
 0.462677	2.099304E-04
 0.470642	2.059937E-04
 0.478638	2.020874E-04
 0.486603	1.982422E-04
 0.494598	1.944275E-04
 0.502625	1.906738E-04
 0.494843	1.601563E-04
 0.486847	1.477051E-04
 0.478821	1.394653E-04
 0.470825	1.329346E-04
 0.462830	1.273804E-04
 0.454834	1.222839E-04
 0.446808	1.177673E-04
 0.438812	1.135559E-04
 0.430817	1.094666E-04
 0.422821	1.055603E-04
 0.414825	1.018066E-04
 0.406799	9.808350E-05
 0.398804	9.436035E-05
 0.390808	9.072876E-05
