Date: 15-08-25
Time: 13:17:45 PM

Exp. Conditions:
Cyclic voltammetry
Start potential (V) = .0000
First vertex potential (V) = .5000
Second vertex potential (V) = -.3000
Step potential (V) = .00100
Scan rate (V/s) = .05000
Equilibration time (s) = 
Number of Data Points =  1603 

 Potential	  Scan 1   
 0.000626	-1.209412E-05
 0.002121	-1.061707E-05
 0.003113	-9.790039E-06
 0.004105	-9.039307E-06
 0.005096	-8.343506E-06
 0.006107	-7.675171E-06
 0.007098	-7.049561E-06
 0.008087	-6.454468E-06
 0.009064	-5.899048E-06
 0.010059	-5.334473E-06
 0.011047	-4.791870E-06
 0.012039	-4.256592E-06
 0.013034	-3.733521E-06
 0.014020	-3.218689E-06
 0.015015	-2.708740E-06
 0.016006	-2.210388E-06
 0.016998	-1.647644E-06
 0.017990	-1.157532E-06
 0.018985	-6.649780E-07
 0.019971	-1.833801E-07
 0.020966	3.020020E-07
 0.021957	7.864380E-07
 0.022949	1.266479E-06
 0.023941	1.746216E-06
 0.024930	2.222290E-06
 0.025925	2.705383E-06
 0.026917	3.186340E-06
 0.027908	3.664856E-06
 0.028897	4.139099E-06
 0.029892	4.624634E-06
 0.030884	5.096436E-06
 0.031873	5.575562E-06
 0.032864	6.057739E-06
 0.033856	6.542969E-06
 0.034848	7.025146E-06
 0.035840	7.510376E-06
 0.036832	7.995605E-06
 0.037823	8.480835E-06
 0.038815	8.969116E-06
 0.039804	9.457397E-06
 0.040793	9.945679E-06
 0.041788	1.044006E-05
 0.042776	1.093445E-05
 0.043771	1.143188E-05
 0.044763	1.193237E-05
 0.045755	1.242676E-05
 0.046750	1.292725E-05
 0.047739	1.343384E-05
 0.048730	1.393738E-05
 0.049722	1.444092E-05
 0.050720	1.495056E-05
 0.051727	1.545715E-05
 0.052704	1.596375E-05
 0.053711	1.647644E-05
 0.054688	1.698914E-05
 0.055695	1.750183E-05
 0.056671	1.802063E-05
 0.057678	1.853943E-05
 0.058655	1.905518E-05
 0.059662	1.957703E-05
 0.060638	2.009583E-05
 0.061646	2.061768E-05
 0.062653	2.114563E-05
 0.063629	2.167053E-05
 0.064606	2.219543E-05
 0.065613	2.272339E-05
 0.066620	2.325134E-05
 0.067596	2.378235E-05
 0.068604	2.431946E-05
 0.069580	2.484741E-05
 0.070557	2.537842E-05
 0.071564	2.591553E-05
 0.072540	2.644958E-05
 0.073547	2.698669E-05
 0.074524	2.752380E-05
 0.075531	2.806396E-05
 0.076508	2.860107E-05
 0.077515	2.913818E-05
 0.078491	2.967834E-05
 0.079498	3.022156E-05
 0.080475	3.067017E-05
 0.081482	3.120728E-05
 0.082489	3.175049E-05
 0.083466	3.229675E-05
 0.084442	3.283691E-05
 0.085449	3.338013E-05
 0.086426	3.392334E-05
 0.087433	3.446350E-05
 0.088409	3.500671E-05
 0.089417	3.555298E-05
 0.090393	3.609619E-05
 0.091400	3.663635E-05
 0.092377	3.718262E-05
 0.093384	3.772278E-05
 0.094360	3.826599E-05
 0.095367	3.880920E-05
 0.096344	3.934937E-05
 0.097351	3.989563E-05
 0.098328	4.043579E-05
 0.099304	4.097595E-05
 0.100311	4.151611E-05
 0.101318	4.205627E-05
 0.102295	4.259644E-05
 0.103271	4.313965E-05
 0.104279	4.367371E-05
 0.105255	4.420776E-05
 0.106262	4.474487E-05
 0.107239	4.528198E-05
 0.108246	4.581604E-05
 0.109222	4.635010E-05
 0.110229	4.688110E-05
 0.111206	4.741211E-05
 0.112213	4.793701E-05
 0.113190	4.846191E-05
 0.114197	4.898987E-05
 0.115173	4.951477E-05
 0.116180	5.001831E-05
 0.117157	5.053711E-05
 0.118134	5.105591E-05
 0.119141	5.157471E-05
 0.120117	5.209351E-05
 0.121124	5.258179E-05
 0.122101	5.310059E-05
 0.123108	5.361938E-05
 0.124115	5.410767E-05
 0.125092	5.462646E-05
 0.126068	5.511475E-05
 0.127075	5.563354E-05
 0.128052	5.612183E-05
 0.129059	5.661011E-05
 0.130035	5.709839E-05
 0.131042	5.758667E-05
 0.132019	5.804443E-05
 0.133026	5.853271E-05
 0.134003	5.902100E-05
 0.135010	5.947876E-05
 0.135986	5.996704E-05
 0.136993	6.042480E-05
 0.137970	6.088257E-05
 0.138977	6.134033E-05
 0.139954	6.179810E-05
 0.140961	6.222534E-05
 0.141937	6.268311E-05
 0.142944	6.311035E-05
 0.143921	6.356812E-05
 0.144928	6.399536E-05
 0.145905	6.442261E-05
 0.146912	6.481934E-05
 0.147888	6.524658E-05
 0.148865	6.564331E-05
 0.149872	6.607056E-05
 0.150848	6.646729E-05
 0.151855	6.683350E-05
 0.152863	6.723022E-05
 0.153839	6.759644E-05
 0.154846	6.799316E-05
 0.155823	6.835938E-05
 0.156799	6.869507E-05
 0.157806	6.906128E-05
 0.158783	6.939697E-05
 0.159790	6.973267E-05
 0.160767	7.006836E-05
