Date: 15-08-25
Time: 13:48:48 PM

Exp. Conditions:
Cyclic voltammetry
Start potential (V) = .0000
First vertex potential (V) = .5000
Second vertex potential (V) = -.3000
Step potential (V) = .00500
Scan rate (V/s) = .39987
Equilibration time (s) = 
Number of Data Points =  320 

 Potential	  Scan 1   
 0.002145	-9.848022E-06
 0.009708	-1.686401E-06
 0.014694	3.067017E-06
 0.019693	7.550049E-06
 0.024686	1.181641E-05
 0.029681	1.594238E-05
 0.034674	1.996460E-05
 0.039667	2.391968E-05
 0.044659	2.782288E-05
 0.049652	3.170166E-05
 0.054688	3.557129E-05
 0.059662	3.942871E-05
 0.064667	4.328918E-05
 0.069641	4.715881E-05
 0.074646	5.102539E-05
 0.079651	5.493164E-05
 0.084625	5.883789E-05
 0.089630	6.274414E-05
 0.094604	6.668091E-05
 0.099609	7.064819E-05
 0.104584	7.461548E-05
 0.109589	7.858276E-05
 0.114594	8.258057E-05
 0.119568	8.657837E-05
 0.124573	9.057617E-05
 0.129547	9.460449E-05
 0.134552	9.863281E-05
 0.139526	1.026611E-04
 0.144531	1.066895E-04
 0.149506	1.106873E-04
 0.154510	1.147156E-04
 0.159515	1.187439E-04
 0.164490	1.227417E-04
 0.169464	1.267395E-04
 0.174469	1.307068E-04
 0.179474	1.346741E-04
 0.184448	1.386108E-04
 0.189453	1.425476E-04
 0.194458	1.464233E-04
 0.199432	1.502686E-04
 0.204407	1.541138E-04
 0.209412	1.578979E-04
 0.214386	1.616211E-04
 0.219391	1.653137E-04
 0.224396	1.689453E-04
 0.229370	1.725159E-04
 0.234375	1.759949E-04
 0.239349	1.794128E-04
 0.244354	1.827393E-04
 0.249329	1.860046E-04
 0.254333	1.891479E-04
 0.259308	1.921692E-04
 0.264313	1.950378E-04
 0.269287	1.977844E-04
 0.274292	2.003784E-04
 0.279266	2.027893E-04
 0.284271	2.050171E-04
 0.289246	2.070007E-04
 0.294250	2.087708E-04
 0.299225	2.102661E-04
 0.304230	2.114868E-04
 0.309235	2.123718E-04
 0.314209	2.129211E-04
 0.319214	2.130737E-04
 0.324188	2.128296E-04
 0.329193	2.121277E-04
 0.334167	2.109985E-04
 0.339172	2.093811E-04
 0.344147	2.073059E-04
 0.349152	2.047729E-04
 0.354126	2.018433E-04
 0.359131	1.985474E-04
 0.364105	1.950073E-04
 0.369110	1.913147E-04
 0.374084	1.875305E-04
 0.379089	1.837769E-04
 0.384064	1.801147E-04
 0.389069	1.765747E-04
 0.394073	1.732178E-04
 0.399048	1.700134E-04
 0.404053	1.669617E-04
 0.409027	1.641235E-04
 0.414001	1.614380E-04
 0.419006	1.588745E-04
 0.423981	1.564636E-04
 0.428986	1.542053E-04
 0.433990	1.520386E-04
 0.438965	1.499634E-04
 0.443970	1.479797E-04
 0.448944	1.460876E-04
 0.453949	1.442261E-04
 0.458923	1.424561E-04
 0.463928	1.407471E-04
 0.468903	1.390991E-04
 0.473907	1.374512E-04
 0.478882	1.358337E-04
 0.483887	1.342773E-04
 0.488861	1.327209E-04
 0.493835	1.312256E-04
 0.498840	1.296997E-04
 0.500488	1.268005E-04
 0.495056	1.170959E-04
 0.490082	1.099548E-04
 0.485077	1.042175E-04
 0.480042	9.948730E-05
 0.475037	9.539795E-05
 0.470032	9.185791E-05
 0.465027	8.871460E-05
 0.460052	8.590698E-05
